direction	Snr	year	age	wid.x	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l	wid.y
D	8	2018	61	0.62	0.33	0.29	0.735592603	0.347756958	1.148048405	0.476648192	1.030253484	95.58
D	9	1963	1	3.4	3.02	0.38	0.551205313	0.414063654	0.675922501	0.543026878	0.616202354	52.89
D	9	1964	2	3.82	3.4	0.42	0.456692369	0.355895441	0.770539201	0.426074336	0.704552639	52.89
D	9	1965	3	3.75	3.2	0.55	0.438990508	0.355926375	0.596010768	0.425015661	0.520298705	52.89
D	9	1966	4	1.76	1.42	0.34	0.430067899	0.305027684	0.690606422	0.382440295	0.628983185	52.89
D	9	1967	5	1.59	1.27	0.32	0.472323598	0.355966133	0.741556095	0.420067071	0.67971669	52.89
D	9	1968	6	1.86	1.49	0.37	0.469805552	0.326878576	0.843441387	0.402414473	0.741191249	52.89
D	9	1969	7	1.34	0.92	0.42	0.538969376	0.319612228	0.894394678	0.41546111	0.809511292	52.89
D	9	1970	8	1.02	0.76	0.26	0.506439324	0.377827083	0.763450041	0.442926816	0.692091269	52.89
D	9	1971	9	1.22	0.96	0.26	0.458768844	0.319628886	0.843506608	0.384127928	0.734366075	52.89
D	9	1972	10	0.94	0.71	0.23	0.473056471	0.254152206	0.952665966	0.35478828	0.838145234	52.89
D	9	1973	11	1.02	0.74	0.28	0.534509183	0.319642814	0.974515023	0.41266174	0.856534567	52.89
D	9	1974	12	1.07	0.73	0.34	0.556170294	0.341478829	0.930878879	0.428298245	0.830719107	52.89
D	9	1975	13	0.87	0.48	0.39	0.65638853	0.392422332	0.974555202	0.499903099	0.848985984	52.89
D	9	1976	14	1.07	0.78	0.29	0.575031176	0.377876319	0.974577479	0.468556695	0.861410816	52.89
D	9	1977	15	0.72	0.42	0.3	0.574967989	0.370607742	0.829054309	0.463301059	0.731301692	52.89
D	9	1978	16	0.89	0.59	0.3	0.501356544	0.348782597	0.749023065	0.41427633	0.6726143	52.89
D	9	1979	17	0.69	0.5	0.19	0.45304357	0.305126802	0.756312038	0.36683733	0.679902098	52.89
D	9	1980	18	0.62	0.41	0.21	0.526970022	0.334239821	0.843648795	0.40949718	0.756321761	52.89
D	9	1981	19	0.4	0.24	0.16	0.596408738	0.414294455	0.763606137	0.524969064	0.70356825	52.89
D	9	1982	20	0.72	0.38	0.34	0.669210481	0.363356391	1.003771834	0.460452004	0.902528779	52.89
D	9	1983	21	0.64	0.45	0.19	0.511642382	0.305142969	0.872790526	0.40363129	0.767458124	52.89
D	9	1984	22	0.55	0.37	0.18	0.525591974	0.348811883	0.829135258	0.424144813	0.734122248	52.89
D	9	1985	23	0.6	0.39	0.21	0.541675527	0.334260745	0.85825661	0.423085754	0.761913676	52.89
D	9	1986	24	0.6	0.39	0.21	0.530038014	0.326987458	0.821878567	0.42533046	0.724494899	52.89
D	9	1987	25	0.69	0.45	0.24	0.530351344	0.348824702	0.843724323	0.417237333	0.742440114	52.89
D	9	1988	26	0.57	0.33	0.24	0.525928256	0.341552083	0.756398656	0.411905756	0.682709193	52.89
D	9	1989	27	0.55	0.34	0.21	0.529595693	0.341556243	0.829188052	0.40513233	0.731107805	52.89
D	9	1990	28	0.62	0.44	0.18	0.507198124	0.363394279	0.843755692	0.409214451	0.746713768	52.89
D	9	1991	29	0.69	0.51	0.18	0.487236939	0.327008559	0.851046935	0.399506172	0.735807446	52.89
D	9	1992	30	0.67	0.48	0.19	0.494525384	0.334291886	0.800110212	0.406620673	0.716600443	52.89
D	9	1993	31	1.22	0.78	0.44	0.496515611	0.297904541	0.858357661	0.362759008	0.733629589	52.89
D	9	1994	32	1.38	1.06	0.32	0.493491961	0.283358403	1.033074792	0.38560203	0.850877356	52.89
D	9	1995	33	1.22	0.74	0.48	0.595584116	0.305200025	0.982146946	0.387432665	0.916484271	52.89
D	9	1996	34	0.99	0.69	0.3	0.587329561	0.363441106	1.040402023	0.439290981	0.927818295	52.89
D	9	1997	35	1.01	0.55	0.46	0.638115635	0.327052305	1.054981423	0.42234381	0.896103687	52.89
D	9	1998	36	0.67	0.47	0.2	0.534141421	0.341617484	0.858456351	0.436713868	0.763096171	52.89
D	9	1999	37	0.5	0.3	0.2	0.576748969	0.356180812	0.84390662	0.457365021	0.755824891	52.89
D	9	2000	38	0.57	0.4	0.17	0.541750136	0.356184923	0.880314981	0.436077879	0.79039074	52.89
D	9	2001	39	0.52	0.34	0.18	0.551619596	0.356189109	0.814807618	0.455320195	0.733518463	52.89
D	9	2002	40	0.55	0.35	0.2	0.57683518	0.356193068	0.90945337	0.444589427	0.808265248	52.89
D	9	2003	41	0.47	0.28	0.19	0.553371313	0.36347738	0.742027274	0.471373247	0.674210569	52.89
D	9	2004	42	0.55	0.33	0.22	0.605557416	0.378040101	0.924032925	0.456795098	0.828700893	52.89
D	9	2005	43	0.72	0.5	0.22	0.567830892	0.356205324	0.873086936	0.471810989	0.786057942	52.89
D	9	2006	44	0.62	0.42	0.2	0.533751276	0.356210806	0.822138016	0.433171303	0.744969219	52.89
D	9	2007	45	0.64	0.43	0.21	0.553918492	0.348935117	0.916791465	0.424615194	0.818682386	52.89
D	9	2008	46	0.6	0.4	0.2	0.572202054	0.356220399	0.902243082	0.46087369	0.794858782	52.89
D	9	2009	47	0.72	0.52	0.2	0.486767221	0.327103894	0.742088652	0.416708256	0.668920529	52.89
D	9	2010	48	0.62	0.41	0.21	0.545875675	0.356230525	0.822183705	0.445016384	0.742791433	52.89
D	9	2011	49	0.77	0.54	0.23	0.558201658	0.341674657	0.916844766	0.449130022	0.814282891	52.89
D	9	2012	50	0.45	0.27	0.18	0.531138767	0.370802296	0.654749587	0.47488795	0.615514993	52.89
D	9	2013	51	0.4	0.2	0.2	0.549365617	0.414489629	0.654755325	0.478195514	0.62053572	52.89
D	9	2014	52	0.52	0.29	0.23	0.557310073	0.370808795	0.756694209	0.447382366	0.695914574	52.89
D	9	2015	53	0.57	0.38	0.19	0.478877689	0.327128575	0.676613264	0.407983923	0.620665221	52.89
D	9	2016	54	0.57	0.33	0.24	0.516565714	0.356255805	0.705745592	0.430609561	0.634755424	52.89
D	9	2017	55	0.52	0.32	0.2	0.526245373	0.378103374	0.720315106	0.440219373	0.663886973	52.89
D	9	2018	56	0.57	0.33	0.24	0.629499218	0.414512754	0.916914537	0.489089104	0.822563124	52.89
U	1	1945	1	2.83	2.47	0.36	0.631558003	0.539252439	0.772659241	0.618995417	0.7177513	81.64
U	1	1946	2	0.92	0.48	0.44	0.679298874	0.524657292	0.882059763	0.56386324	0.805228656	81.64
U	1	1947	3	0.79	0.61	0.18	0.605066634	0.517355964	0.809107232	0.567217767	0.733332238	81.64
U	1	1948	4	0.87	0.68	0.19	0.547362213	0.458998555	0.772627715	0.499007872	0.720419857	81.64
U	1	1949	5	0.27	0.11	0.16	0.655385071	0.612163506	0.699687453	0.632718795	0.670968136	81.64
U	1	1950	6	0.6	0.38	0.22	0.559279499	0.451698084	0.736149389	0.497764018	0.66553351	81.64
U	1	1951	7	0.47	0.29	0.18	0.527423527	0.415226336	0.677795008	0.460497387	0.635248974	81.64
U	1	1952	8	0.35	0.19	0.16	0.572556298	0.480866044	0.65591068	0.530385853	0.622633701	81.64
U	1	1953	9	0.64	0.33	0.31	0.696020809	0.58297336	0.860122322	0.616125167	0.781071008	81.64
U	1	1954	10	0.82	0.43	0.39	0.625390833	0.400630284	0.889286443	0.474412614	0.791853998	81.64
U	1	1955	11	0.97	0.7	0.27	0.62498184	0.488143878	0.925738887	0.548158341	0.824153873	81.64
U	1	1956	12	0.92	0.6	0.32	0.703920625	0.553776556	1.013244814	0.60312783	0.892907115	81.64
U	1	1957	13	0.84	0.67	0.17	0.648318096	0.531890152	1.056989727	0.583159044	0.905121418	81.64
U	1	1958	14	0.57	0.43	0.14	0.573593836	0.444366506	0.998635902	0.489312243	0.832458731	81.64
U	1	1959	15	0.47	0.34	0.13	0.575015712	0.356847	1.064265498	0.449511007	0.903258787	81.64
U	1	1960	16	0.42	0.33	0.09	0.522671923	0.378723396	0.962157512	0.466017755	0.730403871	81.64
U	1	1961	17	0.47	0.35	0.12	0.571749608	0.393307589	0.976736704	0.510826721	0.749441364	81.64
U	1	1962	18	0.42	0.29	0.13	0.56051815	0.386011424	1.071537117	0.435803746	0.838727205	81.64
U	1	1963	19	0.67	0.48	0.19	0.574204784	0.356837819	1.09340516	0.459999569	0.862723221	81.64
U	1	1964	20	0.42	0.31	0.11	0.501703947	0.349541373	0.954835644	0.414234572	0.748208552	81.64
U	1	1965	21	0.47	0.32	0.15	0.535268647	0.320368215	1.049633822	0.400131616	0.823560979	81.64
U	1	1966	22	0.59	0.43	0.16	0.548784308	0.320365826	1.056917001	0.414321439	0.910153268	81.64
U	1	1967	23	0.62	0.44	0.18	0.541961314	0.334947913	0.94751898	0.431739788	0.811391713	81.64
U	1	1968	24	0.65	0.47	0.18	0.541601307	0.342237419	1.107944324	0.419816459	0.859595074	81.64
U	1	1969	25	0.57	0.41	0.16	0.483347605	0.342233928	0.947501528	0.389723223	0.723260084	81.64
U	1	1970	26	0.5	0.35	0.15	0.500766015	0.342231063	0.93290934	0.393485622	0.751086931	81.64
U	1	1971	27	0.71	0.55	0.16	0.492489051	0.298474246	1.056867932	0.390091499	0.844480636	81.64
U	1	1972	28	0.89	0.71	0.18	0.481101945	0.291178029	1.144359977	0.358656518	0.964081132	81.64
U	1	1973	29	1.02	0.82	0.2	0.475088839	0.298466523	1.020376933	0.380457569	0.863077046	81.64
U	1	1974	30	1.21	0.94	0.27	0.487870033	0.298461707	1.085986084	0.374638837	0.882082346	81.64
U	1	1975	31	1.11	0.8	0.31	0.536785773	0.320331643	1.064092332	0.392064856	0.910259105	81.64
U	1	1976	32	0.99	0.77	0.22	0.5465156	0.33491039	1.166159449	0.424777657	0.972598402	81.64
U	1	1977	33	0.74	0.55	0.19	0.51591385	0.327613292	0.998439219	0.389923677	0.880622246	81.64
U	1	1978	34	0.79	0.59	0.2	0.56749111	0.320318479	1.129674184	0.427961061	0.979104754	81.64
U	1	1979	35	0.91	0.65	0.26	0.587505586	0.320314286	1.158825253	0.422170077	1.000844357	81.64
U	1	1980	36	0.79	0.53	0.26	0.645466002	0.327601924	1.19526744	0.440410966	1.063462808	81.64
U	1	1981	37	0.59	0.42	0.17	0.62691002	0.378636877	1.144216986	0.469604168	1.015548007	81.64
U	1	1982	38	0.64	0.39	0.25	0.654558842	0.34946881	1.151497379	0.448554239	0.975926024	81.64
U	1	1983	39	0.34	0.26	0.08	0.560050712	0.33488307	1.144199223	0.417890087	1.022072742	81.64
U	1	1984	40	0.29	0.24	0.05	0.531489982	0.342172832	1.122320491	0.432400142	1.007121215	81.64
U	1	1985	41	0.4	0.27	0.13	0.630532803	0.356753044	1.049403628	0.488532909	0.92545566	81.64
U	1	1986	42	0.79	0.46	0.33	0.661771898	0.349459608	1.034810619	0.472138973	0.926108701	81.64
U	1	1987	43	0.74	0.56	0.18	0.570053778	0.327582728	1.12228855	0.429655125	1.006849588	81.64
U	1	1988	44	0.57	0.48	0.09	0.475313958	0.32028767	0.998333614	0.40337317	0.858998158	81.64
U	1	1989	45	0.71	0.54	0.17	0.595171721	0.320285233	1.180592244	0.454354494	1.042473501	81.64
U	1	1990	46	1.21	0.7	0.51	0.752598068	0.385898222	1.158700747	0.563165673	1.012603314	81.64
U	1	1991	47	0.97	0.73	0.24	0.557554836	0.298403569	1.195134474	0.392980772	1.058134281	81.64
U	1	1992	48	0.94	0.67	0.27	0.576753338	0.342142734	1.027437688	0.438767531	0.919162561	81.64
U	1	1993	49	1.31	1.02	0.29	0.548823267	0.320266858	1.122190691	0.42397339	0.987950419	81.64
U	1	1994	50	1.19	0.93	0.26	0.554124053	0.298389492	1.202362232	0.414639349	1.053050112	81.64
U	1	1995	51	1.33	1.05	0.28	0.543556528	0.261932921	1.187758097	0.403359235	1.069296379	81.64
U	1	1996	52	1.12	0.92	0.2	0.528658485	0.312955935	1.195027904	0.399405427	1.123222549	81.64
U	1	1997	53	1.11	0.81	0.3	0.538867604	0.305662528	1.056504161	0.373789798	0.984577682	81.64
U	1	1998	54	1.31	1.07	0.24	0.488340848	0.291076257	1.107508527	0.371126469	1.01092162	81.64
U	1	1999	55	1.43	1.09	0.34	0.557254234	0.283782096	1.158509103	0.392053992	1.086866776	81.64
U	1	2000	56	1.61	1.23	0.38	0.536907412	0.334798893	1.034563735	0.418835214	0.919088476	81.64
U	1	2001	57	1.84	1.43	0.41	0.503825591	0.269189757	1.100137573	0.366547516	0.982624733	81.64
U	1	2002	58	2.23	1.56	0.67	0.609334977	0.312916604	1.172988196	0.426454153	1.035147044	81.64
U	1	2003	59	1.78	1.22	0.56	0.591632916	0.305616163	1.129226463	0.395829008	1.018205716	81.64
U	1	2004	60	2.33	1.77	0.56	0.560855979	0.305606584	1.143764908	0.408551357	1.042247373	81.64
U	1	2005	61	1.78	1.31	0.47	0.55142447	0.291021657	1.143732022	0.377867365	1.035168741	81.64
U	1	2006	62	1.51	1.27	0.24	0.519305785	0.327454651	1.194718485	0.42236988	1.032258281	81.64
U	1	2007	63	1.59	1.18	0.41	0.542917028	0.269143564	1.136390606	0.380252017	1.011074867	81.64
U	1	2008	64	1.41	1.09	0.32	0.519139107	0.298286816	1.08535039	0.379655466	0.994255262	81.64
U	1	2009	65	1.59	1.32	0.27	0.470978086	0.269129193	1.048885302	0.372094307	0.954409896	81.64
U	1	2010	66	1.93	1.45	0.48	0.480982506	0.269124158	1.056146424	0.360943798	0.843599436	81.64
U	1	2011	67	2.26	1.63	0.63	0.444808659	0.239967505	0.910366454	0.311764486	0.789034058	81.64
U	1	2012	68	2.06	1.7	0.36	0.417560829	0.254533172	0.968633545	0.323842646	0.860118916	81.64
U	1	2013	69	1.78	1.07	0.71	0.580497524	0.276386394	1.019612582	0.352997224	0.92335009	81.64
U	1	2014	70	2.68	1.84	0.84	0.485612106	0.290951941	0.917567912	0.364842701	0.750154614	81.64
U	1	2015	71	2.46	2.14	0.32	0.45552817	0.320081762	0.990387882	0.389877588	0.894566439	81.64
U	1	2016	72	2.78	2.11	0.67	0.490705809	0.283638637	0.997633083	0.371967401	0.864643183	81.64
U	1	2017	73	2.23	1.71	0.52	0.538425175	0.33463087	0.975743283	0.438713252	0.866324	81.64
U	1	2018	74	1.51	1.2	0.31	0.500586396	0.298192372	1.150565093	0.38446115	0.95010348	81.64
U	10	1954	1	3.97	2.39	1.58	0.67232442	0.464659513	0.936857935	0.61605832	0.7574358	115.98
U	10	1955	2	2.03	1.68	0.35	0.744852074	0.663640511	0.884996415	0.732830513	0.802555569	115.98
U	10	1956	3	2.85	1.12	1.73	0.741124193	0.390553952	0.980639391	0.513880452	0.888241528	115.98
U	10	1957	4	3.6	0.66	2.94	0.766184097	0.604384304	0.914087256	0.700486015	0.780932646	115.98
U	10	1958	5	3.4	2.01	1.39	0.517969334	0.279662606	0.884085117	0.389719448	0.703424204	115.98
U	10	1959	6	3.77	2.75	1.02	0.498616367	0.323788758	0.935307342	0.389387712	0.793105388	115.98
U	10	1960	7	3.03	2.4	0.63	0.441486794	0.294213785	0.890807094	0.358834991	0.756350806	115.98
U	10	1961	8	3.45	2.93	0.52	0.441958949	0.272010759	0.964117809	0.373107287	0.829911584	115.98
U	10	1962	9	1.64	1.22	0.42	0.456286453	0.2866399	0.963943255	0.346328487	0.775688164	115.98
U	10	1963	10	2.53	1.86	0.67	0.546523818	0.286600678	1.081472242	0.406892221	0.934157807	115.98
U	10	1964	11	2.65	2.15	0.5	0.441347516	0.301217426	0.992849979	0.35352006	0.819005572	115.98
U	10	1965	12	2.11	1.55	0.56	0.485267641	0.293799662	0.999987315	0.361095276	0.828959008	115.98
U	10	1966	13	3.05	2.44	0.61	0.466159585	0.271656593	1.051157613	0.366023534	0.866703792	115.98
U	10	1967	14	2.93	2.11	0.82	0.510533986	0.293639649	1.028776518	0.371157152	0.869174374	115.98
U	10	1968	15	3.32	2.74	0.58	0.473382181	0.293544589	1.116608298	0.373970102	0.943018554	115.98
U	10	1969	16	2.16	1.52	0.64	0.547070699	0.315481665	1.131057699	0.374076958	0.957930834	115.98
U	10	1970	17	2.55	2.07	0.48	0.471088478	0.286035264	1.138087535	0.36856398	0.913225377	115.98
U	10	1971	18	2.6	2	0.6	0.488993929	0.278595936	1.123110443	0.357621283	0.92690275	115.98
U	10	1972	19	2.57	1.99	0.58	0.469658782	0.249152579	1.144824957	0.330910007	0.945710614	115.98
U	10	1973	20	2.4	1.73	0.67	0.523764493	0.278462005	1.144539017	0.363903702	0.936539372	115.98
U	10	1974	21	2.15	1.55	0.6	0.536313116	0.322418486	1.129594495	0.378331669	0.944431852	115.98
U	10	1975	22	2.15	1.6	0.55	0.5455427	0.307672581	1.114656964	0.399610465	0.970072835	115.98
U	10	1976	23	1.93	1.42	0.51	0.520782081	0.329612247	1.026413676	0.389842297	0.885359517	115.98
U	10	1977	24	1.56	1.3	0.26	0.413125134	0.270869475	0.930897974	0.354307466	0.707213471	115.98
U	10	1978	25	1.41	1.05	0.36	0.476664643	0.285500813	1.018752615	0.374328175	0.775146007	115.98
U	10	1979	26	1.78	1.3	0.48	0.506789872	0.285453821	1.055236536	0.364631493	0.891802149	115.98
U	10	1980	27	1.48	0.98	0.5	0.5747396	0.300068482	1.077054075	0.381445925	0.953595203	115.98
U	10	1981	28	1.24	0.81	0.43	0.542473562	0.292692116	0.988962931	0.364716179	0.877318864	115.98
U	10	1982	29	1.56	0.68	0.88	0.743762069	0.387929425	1.084060661	0.462292736	0.961261099	115.98
U	10	1983	30	1.06	0.77	0.29	0.549126503	0.33657488	1.091272239	0.400326232	0.944216878	115.98
U	10	1984	31	0.82	0.57	0.25	0.551685669	0.329212041	1.054539029	0.403888804	0.888662519	115.98
U	10	1985	32	0.97	0.6	0.37	0.536793297	0.314527272	0.885941154	0.388153187	0.777831313	115.98
U	10	1986	33	1.41	0.96	0.45	0.552933991	0.292520438	1.039647021	0.409791486	0.858304668	115.98
U	10	1987	34	1.22	0.8	0.42	0.535050374	0.329098268	0.936972388	0.404165766	0.784354388	115.98
U	10	1988	35	1.06	0.76	0.3	0.531331777	0.299759621	1.039380329	0.403247033	0.855813128	115.98
U	10	1989	36	1.09	0.72	0.37	0.617068064	0.307051512	1.105160612	0.432649302	0.975937006	115.98
U	10	1990	37	1.41	0.98	0.43	0.591394462	0.343621709	1.097678537	0.44626911	0.922145265	115.98
U	10	1991	38	1.14	0.79	0.35	0.561955218	0.292328153	1.104870282	0.401947133	0.923116325	115.98
U	10	1992	39	1.14	0.77	0.37	0.57158454	0.314253722	1.031540872	0.41748587	0.892276368	115.98
U	10	1993	40	2.28	1.66	0.62	0.489109144	0.270296336	0.987402571	0.349506568	0.862883783	115.98
U	10	1994	41	2.5	1.74	0.76	0.550504906	0.270224793	1.104201137	0.379421143	0.942196678	115.98
U	10	1995	42	1.98	1.19	0.79	0.639828673	0.306742237	1.096677524	0.395618185	1.007690042	115.98
U	10	1996	43	2.08	1.45	0.63	0.581592196	0.321304515	1.081794906	0.414901827	0.965244633	115.98
U	10	1997	44	1.68	1.15	0.53	0.570508146	0.291979441	1.103540877	0.399430881	0.941713534	115.98
U	10	1998	45	1.09	0.75	0.34	0.523186743	0.306560111	0.92062554	0.408906024	0.775276564	115.98
U	10	1999	46	0.99	0.65	0.34	0.555422146	0.306522943	1.022866175	0.409086606	0.835181268	115.98
U	10	2000	47	0.79	0.56	0.23	0.539550288	0.291873251	1.08856148	0.390025653	0.903610269	115.98
U	10	2001	48	0.77	0.53	0.24	0.530087933	0.306466567	1.044622117	0.379966499	0.8616061	115.98
U	10	2002	49	1.01	0.6	0.41	0.610225762	0.291826283	1.146832677	0.396207886	0.923422653	115.98
U	10	2003	50	0.79	0.49	0.3	0.633106568	0.328334586	1.124818402	0.419152538	0.982564816	115.98
U	10	2004	51	1.24	0.77	0.47	0.637991056	0.306384603	1.102763891	0.418256976	0.997980932	115.98
U	10	2005	52	1.44	0.77	0.67	0.676117065	0.342871886	1.087988442	0.432435256	0.956169294	115.98
U	10	2006	53	1.31	0.84	0.47	0.645577196	0.364741981	1.160859052	0.445254888	1.003600046	115.98
U	10	2007	54	1.31	0.81	0.5	0.596482735	0.342775927	1.080370498	0.405977084	0.905101891	115.98
U	10	2008	55	0.96	0.62	0.34	0.584384331	0.3135161	1.051045528	0.404327514	0.912723232	115.98
U	10	2009	56	1.04	0.61	0.43	0.607584239	0.306183721	0.999816481	0.411640908	0.885550359	115.98
U	10	2010	57	0.81	0.46	0.35	0.663720664	0.335359171	1.080056978	0.417891882	0.986809922	115.98
U	10	2011	58	1.02	0.58	0.44	0.651167307	0.342633163	1.094546138	0.40442909	0.976413139	115.98
U	10	2012	59	0.64	0.46	0.18	0.557019828	0.32069283	1.072558788	0.395753347	0.969145277	115.98
U	10	2013	60	0.74	0.43	0.31	0.654953687	0.327969988	1.101677487	0.417430662	0.984421109	115.98
U	10	2014	61	1.32	0.79	0.53	0.660283357	0.327946372	1.116152541	0.408316623	1.035856414	115.98
U	10	2015	62	1.24	0.78	0.46	0.627610327	0.313302811	1.108689805	0.419676386	0.980193966	115.98
U	10	2016	63	1.34	0.72	0.62	0.663716491	0.313260319	1.086666166	0.408623356	0.959953679	115.98
U	10	2017	64	0.99	0.59	0.4	0.656693966	0.342403344	1.086539215	0.422406709	1.002267672	115.98
U	10	2018	65	1.43	0.58	0.85	0.80507872	0.34966693	1.297931324	0.444118478	1.051381004	115.98
U	11	1950	1	3.55	3.09	0.46	0.489914796	0.352899755	0.632803751	0.480178053	0.55532031	65.61
U	11	1951	2	1.09	0.78	0.31	0.434533286	0.360336977	0.566569615	0.3982985	0.525704681	65.61
U	11	1952	3	1.49	0.85	0.64	0.436103933	0.308812357	0.610813536	0.358634622	0.538992862	65.61
U	11	1953	4	2.46	0.54	1.92	0.555163345	0.301469257	0.728764955	0.375537744	0.605683045	65.61
U	11	1954	5	2.65	2.3	0.35	0.514244423	0.375206462	0.994124596	0.462906545	0.851607617	65.61
U	11	1955	6	1.43	1.01	0.42	0.553279177	0.316305079	1.090000466	0.403993518	0.912275643	65.61
U	11	1956	7	1.19	0.93	0.26	0.491391189	0.338431979	0.898488957	0.41070019	0.780016684	65.61
U	11	1957	8	0.6	0.4	0.2	0.575254977	0.331087559	1.060642768	0.418781068	0.888202795	65.61
U	11	1958	9	0.86	0.68	0.18	0.493835202	0.294255981	1.053328188	0.391035225	0.882190671	65.61
U	11	1959	10	0.99	0.72	0.27	0.540162766	0.309009656	1.046021778	0.402670616	0.9068085	65.61
U	11	1960	11	0.97	0.66	0.31	0.53325993	0.3163988	0.972377648	0.372236152	0.876084747	65.61
U	11	1961	12	0.82	0.62	0.2	0.474083862	0.242711551	0.965057253	0.35707708	0.836804885	65.61
U	11	1962	13	0.84	0.63	0.21	0.470528846	0.286950877	0.876652139	0.367681268	0.779071581	65.61
U	11	1963	14	0.92	0.59	0.33	0.588280734	0.375417634	0.972526477	0.429145509	0.872795227	65.61
U	11	1964	15	0.82	0.57	0.25	0.533942058	0.338581396	0.943091516	0.410620721	0.815114705	65.61
U	11	1965	16	0.92	0.62	0.3	0.547673435	0.338598741	0.92839973	0.418625303	0.814372908	65.61
U	11	1966	17	0.79	0.55	0.24	0.533671472	0.331244652	0.92107288	0.417305263	0.800344036	65.61
U	11	1967	18	0.89	0.64	0.25	0.509463087	0.301769509	0.957987281	0.387367742	0.82202717	65.61
U	11	1968	19	1.04	0.77	0.27	0.52094193	0.316533309	1.024410833	0.400708565	0.863829675	65.61
U	11	1969	20	0.77	0.56	0.21	0.495062821	0.301805219	0.950720871	0.380417471	0.800783756	65.61
U	11	1970	21	1.12	0.85	0.27	0.490465491	0.309195514	0.950785248	0.384849467	0.822960382	65.61
U	11	1971	22	1.14	0.93	0.21	0.467975604	0.323967023	0.86235256	0.403347393	0.75418625	65.61
U	11	1972	23	1.09	0.86	0.23	0.441120982	0.272363586	0.965666067	0.33779888	0.8274558	65.61
U	11	1973	24	1.12	0.86	0.26	0.493792867	0.294506609	1.009985873	0.372384291	0.89537508	65.61
U	11	1974	25	1.34	1.01	0.33	0.514285863	0.324032058	0.951056769	0.401523721	0.859406358	65.61
U	11	1975	26	1.56	1.05	0.51	0.561649521	0.301928058	0.97327131	0.413078251	0.867531547	65.61
U	11	1976	27	1.46	1.13	0.33	0.556589211	0.338843194	1.084032897	0.445205861	0.937992803	65.61
U	11	1977	28	1.09	0.9	0.19	0.478933186	0.33149959	0.921784608	0.410693083	0.802175781	65.61
U	11	1978	29	1.02	0.82	0.2	0.464559306	0.294624531	0.958735765	0.379483193	0.813371369	65.61
U	11	1979	30	0.87	0.67	0.2	0.508813206	0.331537227	0.980924454	0.409516918	0.841455771	65.61
U	11	1980	31	1.07	0.75	0.32	0.561228558	0.309416723	1.040026446	0.40692864	0.92286899	65.61
U	11	1981	32	0.92	0.59	0.33	0.544080992	0.302058004	0.958896139	0.379986576	0.837461917	65.61
U	11	1982	33	0.92	0.54	0.38	0.616471928	0.324216036	1.025377762	0.435742354	0.873298166	65.61
U	11	1983	34	0.62	0.42	0.2	0.555183927	0.338992146	1.047562225	0.411221213	0.857505628	65.61
U	11	1984	35	0.55	0.33	0.22	0.575740321	0.339004565	1.00331027	0.423329535	0.804356499	65.61
U	11	1985	36	0.6	0.35	0.25	0.542992125	0.324254045	0.877863491	0.400388695	0.742636928	65.61
U	11	1986	37	0.6	0.39	0.21	0.543627378	0.316884882	0.988621144	0.410386682	0.791074383	65.61
U	11	1987	38	0.64	0.43	0.21	0.529476543	0.324278597	0.936985794	0.399300839	0.796026794	65.61
U	11	1988	39	0.5	0.33	0.17	0.458058512	0.294763785	0.818901208	0.365900693	0.636953103	65.61
U	11	1989	40	0.62	0.4	0.22	0.57280655	0.316917199	1.055167905	0.403109702	0.881346273	65.61
U	11	1990	41	0.79	0.49	0.3	0.547109328	0.346462044	0.88541514	0.416222429	0.760891262	65.61
U	11	1991	42	0.84	0.56	0.28	0.522273372	0.302181419	0.966674593	0.385638303	0.795543508	65.61
U	11	1992	43	0.69	0.47	0.22	0.478216386	0.324346333	0.789513888	0.390955761	0.664636812	65.61
U	11	1993	44	0.94	0.65	0.29	0.452250158	0.250526587	0.900315938	0.305394222	0.781410015	65.61
U	11	1994	45	1.59	1.24	0.35	0.452995591	0.257924404	1.00378894	0.346840473	0.829088011	65.61
U	11	1995	46	1.33	0.91	0.42	0.531816377	0.257948353	1.033411316	0.356878842	0.910847704	65.61
U	11	1996	47	1.24	0.93	0.31	0.513079829	0.302285542	1.040874735	0.381145452	0.908882959	65.61
U	11	1997	48	1.14	0.64	0.5	0.678877755	0.317075588	1.144346675	0.426600052	1.001793214	65.61
U	11	1998	49	1.07	0.7	0.37	0.548854152	0.317097674	0.930212246	0.402996852	0.824800396	65.61
U	11	1999	50	0.79	0.45	0.34	0.624575307	0.309730204	1.09276733	0.391646395	0.932863573	65.61
U	11	2000	51	0.5	0.28	0.22	0.616174919	0.346681596	1.063260677	0.430844879	0.852049515	65.61
U	11	2001	52	0.64	0.34	0.3	0.654899019	0.302366637	1.048523786	0.415354602	0.926382691	65.61
U	11	2002	53	0.59	0.4	0.19	0.535039093	0.280216549	1.055953991	0.3836475	0.853758236	65.61
U	11	2003	54	0.49	0.28	0.21	0.664109132	0.339329013	1.085538147	0.438542385	0.964864796	65.61
U	11	2004	55	0.82	0.51	0.31	0.598573532	0.309789265	1.03386734	0.418877157	0.894203052	65.61
U	11	2005	56	0.64	0.38	0.26	0.619904646	0.295026639	1.085630373	0.386219586	0.961444348	65.61
U	11	2006	57	0.52	0.37	0.15	0.573548962	0.331982234	1.085671515	0.433032398	0.920156487	65.61
