Snr	year	age	wid	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l	trt	bg
12	1985	29	0.595	0.405	0.19	0.4485610215	0.286377072	0.7277514535	0.361295083	0.643449016	C	4
12	1986	30	0.955	0.76	0.195	0.4108161205	0.264309368	0.7939618305	0.3398480965	0.677837784	C	4
12	1987	31	0.805	0.595	0.21	0.452946175	0.2827013735	0.85281561	0.353181636	0.7342286845	C	4
12	1988	32	0.695	0.54	0.155	0.4107365095	0.2716683375	0.7866118195	0.3436601825	0.647807166	C	4
12	1989	33	0.67	0.505	0.165	0.444484685	0.275347583	0.882247501	0.338422315	0.7658944835	C	4
12	1990	34	0.795	0.565	0.23	0.5042998505	0.297417649	0.9374243205	0.3661918755	0.8316892085	C	4
12	1991	35	0.895	0.725	0.17	0.4195572415	0.2679933765	0.863864951	0.3381165415	0.7617524325	C	4
12	1992	36	0.73	0.57	0.16	0.4274908815	0.293742108	0.83076432	0.3527794595	0.6976584305	C	4
12	1993	37	1.6	1.205	0.395	0.3717108515	0.238570396	0.7351368295	0.2887499245	0.6451582455	C	4
12	1994	38	2.085	1.73	0.355	0.3956893955	0.253285905	0.911703707	0.321095829	0.77034179	C	4
12	1995	39	1.925	1.29	0.635	0.475027832	0.2312183155	0.90803508	0.3051342495	0.817608493	C	4
12	1996	40	2.245	1.66	0.585	0.4304867625	0.260648072	0.874940575	0.3137759475	0.7664443355	C	4
12	1997	41	1.425	1	0.425	0.506036951	0.304791519	0.91908931	0.373176728	0.818773406	C	4
12	1998	42	1.215	0.93	0.285	0.441386921	0.2864019605	0.7977072105	0.359500392	0.7099899755	C	4
12	1999	43	1.4	0.975	0.425	0.516932329	0.2864037285	0.9779582615	0.3718580495	0.8498660065	C	4
12	2000	44	1.155	0.965	0.19	0.399824407	0.2643354735	0.8381818945	0.3351699745	0.7316935475	C	4
12	2001	45	1.24	0.88	0.36	0.5016591665	0.3121577	0.8860080325	0.382106358	0.7946717655	C	4
12	2002	46	1.175	0.81	0.365	0.5214055565	0.268017323	0.9890132145	0.3479609725	0.906387007	C	4
12	2003	47	0.93	0.655	0.275	0.5130717645	0.2753763065	0.981661422	0.361224775	0.8729876995	C	4
12	2004	48	1.29	0.925	0.365	0.5345011955	0.3048062325	0.9890256555	0.393128637	0.892862189	C	4
12	2005	49	1.105	0.68	0.425	0.5566540765	0.308486953	0.9044238625	0.3992039965	0.808223225	C	4
12	2006	50	0.93	0.71	0.22	0.4802712305	0.3011316455	0.9301791485	0.37801796	0.7979995665	C	4
12	2007	51	0.805	0.515	0.29	0.517119271	0.3011331265	0.882360803	0.372815407	0.775092958	C	4
12	2008	52	0.73	0.525	0.205	0.5011276685	0.312170438	0.9191512145	0.3846218075	0.8021979835	C	4
12	2009	53	0.815	0.58	0.235	0.50893969	0.2974571155	0.9338701875	0.386292622	0.813247931	C	4
12	2010	54	0.755	0.525	0.23	0.5212285115	0.315851778	0.981697321	0.3730500765	0.8673070325	C	4
12	2011	55	0.865	0.59	0.275	0.5357398295	0.3011383885	0.959629485	0.3693879445	0.886230251	C	4
12	2012	56	0.815	0.65	0.165	0.4169437705	0.2717102205	0.8124847285	0.3422762305	0.719345904	C	4
12	2013	57	0.585	0.43	0.155	0.4802156215	0.2680326105	0.9817097375	0.346651792	0.8508076675	C	4
12	2014	58	0.715	0.5	0.215	0.51227678	0.290105998	0.966998457	0.3548100965	0.8816839055	C	4
12	2015	59	0.895	0.695	0.2	0.4632251255	0.260677065	0.9559671375	0.3517658765	0.848028483	C	4
12	2016	60	0.955	0.725	0.23	0.4861724945	0.2864298245	0.981723751	0.360527511	0.8814484835	C	4
12	2017	61	0.67	0.495	0.175	0.4866516235	0.286431315	0.911830078	0.3759081595	0.8012203725	C	4
12	2018	62	0.61	0.395	0.215	0.571470134	0.3268992745	0.9596577545	0.4140945075	0.8598755755	C	4
