plot	rep	nr	year	d	h	lc	bc	h.1	d.1	bc.1	lc.1
3	1	69	2013	0.182892830432019	17.9773721182111	8.21196212541397	9.76540999279709	17.811149722531	0.18250305485854	9.56403542339416	8.24711429913686
3	1	70	2013	0.207237370217628	18.5139949342287	8.84939660503848	9.66459832919026	18.3290010952427	0.205828374359435	9.47994179423965	8.84905930100309
3	1	71	2013	0.181538461940555	17.9442096345447	8.17565996481799	9.76854966972671	17.7709192630766	0.180867512382458	9.56705417616979	8.2038650869068
3	1	72	2013	0.205020518869429	18.4693661015776	8.79242665363785	9.67693944793977	18.3035855062498	0.204575011510234	9.48623012401107	8.81735538223877
3	1	73	2013	0.196666667102268	18.2939847807646	8.57591440023209	9.71807038053253	18.1214439084983	0.195939805080997	9.52438873597461	8.59705517252374
3	1	74	2013	0.213148765396106	18.6293246814063	9.00037696128243	9.62894772012391	18.4630253631731	0.212647330506332	9.44261084660787	9.02041451656528
3	1	75	2013	0.213020241707679	18.626872364754	8.99710840937794	9.62976395537605	18.4616370424754	0.212574831616351	9.44303462250357	9.0186024199718
3	1	76	2013	0.26743811867655	19.4874095072877	10.3358048939488	9.15160461333893	19.3167208475727	0.266375007486227	9.0000550215002	10.3166658260726
3	1	77	2013	0.165090138069657	17.5082387860163	7.72636214490442	9.78187664111189	17.3191975269856	0.163962857966818	9.57187973362105	7.74731779336452
3	1	78	2013	0.166589622210829	17.5507155227599	7.76801376402932	9.78270175873061	17.362124360033	0.165462520010133	9.57354788994681	7.78857647008614
3	1	79	2013	0.17906008053668	17.8825122228515	8.10897320950111	9.77353901335043	17.703117849323	0.178162418959231	9.57111976937851	8.13199807994447
3	1	80	2013	0.210167774667746	18.5718215629612	8.9244072946595	9.64741426830166	18.3795066562857	0.208356032182607	9.46670960529941	8.91279705098624
3	1	81	2013	0.166957330534401	17.5610425743731	7.77820511461187	9.78283745976122	17.3741827179445	0.165887553485724	9.57394135989812	7.8002413580464
3	1	82	2013	0.249083456984948	19.2322224619933	9.89320101110172	9.33902145089161	19.0426534835627	0.246874032876538	9.18693511540088	9.85571836816182
3	1	83	2013	0.224660338292449	18.8396582499717	9.29076549218081	9.54889275779092	18.6510600776769	0.222851145360771	9.37756339105706	9.27349668661986
3	1	84	2013	0.270982951043088	19.5333225089203	10.4204258914061	9.11289661751418	19.3570801944294	0.269465870249018	8.96817674923023	10.3889034451992
3	1	85	2013	0.169753124343734	17.6384367398251	7.85540792219134	9.78302881763378	17.442811085771	0.168338711259268	9.57554046215943	7.86727062361153
3	1	86	2013	0.214867092833965	18.6618827792588	9.04401848982392	9.61786428943491	18.4774250395796	0.213401658582095	9.43816830377375	9.03925673580586
3	1	87	2013	0.227759940298959	18.8933105800127	9.36819704422875	9.52511353578393	18.7084243264529	0.226123923041874	9.35453841018581	9.35388591626707
3	1	88	2013	0.212515306692677	18.6172146138467	8.98426123608442	9.63295337776226	18.4142107888425	0.21012202632403	9.45703719713057	8.95717359171198
3	1	89	2013	0.139394807067836	16.6765749787443	6.98636898577302	9.69020599297131	16.5054901988309	0.139004338665436	9.47113259389029	7.03435760494056
3	2	1	2013	0.213794667586538	18.6710969155617	8.613893081307	10.0572038342547	18.5057619055195	0.213011964520961	9.87221979344711	8.63354211207236
3	2	2	2013	0.174669226052538	17.7634504152864	7.59021127336993	10.1732391419165	17.593801095306	0.173941471968284	9.96801897843939	7.62578211686663
3	2	3	2013	0.137381475808153	16.5517690777919	6.53526707118161	10.0165020066102	16.3954946293074	0.137214838960347	9.79918833867151	6.59630629063588
3	2	4	2013	0.153197524782409	17.1190048867266	6.9949021715599	10.1241027151667	16.9373610681606	0.152240749478545	9.90746045004199	7.0299006181186
3	2	5	2013	0.154522930808281	17.1626351577897	7.03252939525115	10.1301057625386	16.9982044086604	0.154076578244709	9.91661592087284	7.0815884877876
3	2	6	2013	0.168170110227959	17.5815645216684	7.41303508226861	10.1685294393998	17.4107220671744	0.167442048280265	9.96015135614081	7.45057071103356
3	2	7	2013	0.237942075422703	19.1091799201937	9.2176434592266	9.89153646096705	18.9416119252404	0.236877586401024	9.72179370203088	9.21981822320949
3	2	8	2013	0.213406470713242	18.6634032868761	8.60403742106497	10.0593658658112	18.5013945371002	0.212792756638332	9.87332551839367	8.62806901870651
3	2	9	2013	0.151126798776045	17.0497109433586	6.93585815876857	10.11385278459	16.8980375710515	0.151071380064503	9.90119717193365	6.99684039911781
3	2	10	2013	0.21639761761032	18.7221099362377	8.67984551126566	10.0422644249721	18.5392006835316	0.214702426163373	9.8635100991463	8.6756905843853
3	2	11	2013	0.190508554920162	18.166081488787	8.01270455902451	10.1533769297625	18.0109974630921	0.190286400450198	9.95500881201127	8.05598865108086
3	2	12	2013	0.201579764625338	18.4177328372427	8.30118613364235	10.1165467036003	18.2433956093041	0.200456070055485	9.92629623871261	8.31709937059144
3	2	13	2013	0.228836139825482	18.9528293322172	8.9920062416579	9.96082309055933	18.7810307808851	0.227600630760708	9.78696756696316	8.99406321392191
3	2	14	2013	0.146043020678185	16.8735067745692	6.78951283904737	10.0839939355218	16.6997244892853	0.145370483221099	9.86564559566531	6.83407889361999
3	2	15	2013	0.158171612387626	17.2799260610518	7.13546896073556	10.1444571003163	17.1070290570316	0.15744302782905	9.93131845898347	7.1757105980481
3	2	16	2013	0.137953591758577	16.5739138596035	6.55226410863593	10.0216497509675	16.357364097155	0.136239341113719	9.78991558244836	6.56744851470663
3	2	17	2013	0.162591018982326	17.4166938431697	7.25894202841288	10.1577518147569	17.2325328163308	0.161463435180289	9.94548929553787	7.28704352079289
3	2	18	2013	NA	NA	NA	NA	NA	NA	NA	NA
3	2	19	2013	0.136414037458867	16.5140209231435	6.5064566792688	10.0075642438747	16.3399720329572	0.135797683264544	9.78561969893556	6.5543523340216
3	2	20	2013	0.186428170144589	18.0674556176349	7.90503382682498	10.1624217908099	17.8969220728213	0.185587708981082	9.96319232402224	7.93372974879907
3	2	21	2013	0.185538057628411	18.0454922497489	7.88144318379096	10.1640490659579	17.8790318465412	0.184867249160443	9.96414455792185	7.91488728861938
3	2	22	2013	0.134395116256418	16.4340014326725	6.44604991370541	9.98795151896711	16.2685238168419	0.134004539636223	9.76754272031459	6.50098109652732
3	2	23	2013	0.219945011070714	18.7900607418178	8.76936656741549	10.0206941744023	18.6200380600897	0.21887950144993	9.84063269482161	8.77940536526811
3	2	24	2013	0.154137046239465	17.1499898167618	7.02158753922595	10.1284022775358	16.9910455193749	0.153858877336722	9.91557290477399	7.07547261460088
3	2	25	2013	0.192136287861471	18.204507853133	8.05544584333746	10.1490620097956	18.0481839122485	0.191858385603917	9.95152874964724	8.09665516260123
3	2	26	2013	0.213294718396068	18.6611843099412	8.60119926070146	10.0599850492397	18.4957902952707	0.212511997600464	9.87473370933083	8.62105658593988
3	2	27	2013	0.188582998939039	18.1199549410742	7.96198944649979	10.1579654945744	17.9428683046039	0.187458184621174	9.96034015811586	7.98252814648807
3	2	28	2013	0.191214021592883	18.1827986184759	8.03124326679299	10.1515553516829	18.0049417656505	0.190032318952049	9.95553699937955	8.04940476627095
3	2	29	2013	0.130509467755646	16.2750890660957	6.32867402035742	9.94641504573824	16.1159890304605	0.130286992108349	9.72671345035876	6.38927558010174
3	2	30	2013	0.162326756716795	17.4086730554238	7.25159481973581	10.157078235688	17.2279431234793	0.161313712342009	9.94502546889934	7.28291765457995
3	2	31	2013	0.120266930948688	15.8224670660399	6.01160786901198	9.81085919702794	15.656986482138	0.119932260038941	9.58702147006195	6.06996501207601
3	2	32	2013	0.274903471841104	19.654282600682	10.1128949119477	9.54138768873433	19.496455796363	0.274290808563257	9.38866596156196	10.1077898348011
3	2	33	2013	0.205658282395819	18.5049983239188	8.40621087293119	10.0987874509876	18.303021179378	0.203204071964698	9.91613197224601	8.38688920713199
3	2	34	2013	0.215406346251234	18.7027998636663	8.6547560007709	10.0480438628954	18.5409739899919	0.214792675737346	9.86303608293475	8.67793790705719
3	2	35	2013	0.169021341076197	17.6059925153306	7.43637950760414	10.1696130077264	17.4121426150393	0.167491047265668	9.96024127589183	7.45190133914743
3	2	36	2013	0.169966709047065	17.6329037155052	7.46225563150589	10.1706480839993	17.4276867357605	0.168028635154933	9.96119647735774	7.46649025840277
3	2	37	2013	0.180668466354985	17.9223726961281	7.75170518368502	10.1706675124431	17.7537376299114	0.179940976941552	9.96840478714941	7.78533284276199
3	2	38	2013	0.1198961587302	15.8050910242156	5.99990529297206	9.80518573124358	15.6368905069308	0.119505217549227	9.58037304541936	6.05651746151142
3	2	39	2013	0.138394867118324	16.590904549222	6.56535357434739	10.0255509748746	16.4260736309991	0.138004377694606	9.80647850701928	6.61959512397983
3	2	40	2013	0.179085659389808	17.8812412058181	7.70928024586232	10.1719609599558	17.7018447302911	0.17795992523667	9.96897445546354	7.73287027482752
3	2	41	2013	0.188021186148289	18.1063577242974	7.94716058736106	10.1591971369364	17.9457248558661	0.187575444733605	9.96014328652921	7.98558156933685
3	2	42	2013	0.138637474949953	16.6002127666102	6.57254247563442	10.0276702909758	16.4397327780253	0.138359155468852	9.80969239687096	6.63004038115435
3	2	43	2013	0.145652929064254	16.8596157819079	6.77819888983884	10.081416892069	16.6918281898904	0.145150037128739	9.86409778102242	6.82773040886794
3	2	44	2013	0.16632562172848	17.5279832917021	7.36230264743712	10.165680644265	17.3483825035631	0.165312969710958	9.95577759025138	7.39260491331167
3	2	45	2013	0.212446381064911	18.6442784408672	8.57964009386158	10.0646383470056	18.4730813200972	0.211380395641487	9.88031768111806	8.5927636389791
3	2	46	2013	0.139283398075774	16.6248815406335	6.59165645915952	10.033225081474	16.4537197104528	0.138723803931462	9.8129559913659	6.64076371908686
3	2	47	2013	0.198843684836822	18.3576030261624	8.23036558317479	10.1272374429876	18.1801613029837	0.197605564047747	9.93578959907414	8.24437170390959
3	2	48	2013	0.158893787155763	17.3026640170518	7.15573453056105	10.1469294864908	17.1406008005625	0.158503676027222	9.93540766463501	7.20519313592746
3	2	49	2013	0.165931695536009	17.5164232045895	7.35144103944726	10.1649821651423	17.3417839458781	0.165090009347681	9.9552662201315	7.38651772574658
3	2	50	2013	0.159265198005167	17.3142979848743	7.16614328911423	10.1481546957601	17.1540360808065	0.158931134566545	9.93698377911526	7.21705230169127
3	2	51	2013	0.216631561982384	18.7266464232962	8.68576196986879	10.0408844534274	18.5460533595213	0.215051520215683	9.86167152164373	8.68438183787752
3	2	52	2013	0.0816269319699728	13.5118192766655	4.67925739768448	8.832561878981	13.3577863718361	0.0815714662373987	8.61325563769861	4.74453073413745
3	2	53	2013	0.20526951100776	18.4967991465061	8.39622708957061	10.1005720569355	18.3121526655703	0.203630203004534	9.91446888947573	8.39768377609453
3	2	54	2013	0.21436726634923	18.6824042790224	8.62842099142952	10.0539832875929	18.5035674028524	0.212901772264953	9.87277630791575	8.63079109493666
3	2	55	2013	0.21044676288702	18.6039975173546	8.52872363679285	10.0752738805618	18.432470020956	0.209380644910905	9.88982142984088	8.54264859111514
3	2	56	2013	0.170853117135136	17.6579303462646	7.48647074620185	10.1714596000628	17.4730262403131	0.169611742836162	9.96367889499242	7.5093473453207
3	2	57	2013	0.140174856338406	16.6586588841251	6.6179750310713	10.0406838530538	16.4812335505237	0.139445145040686	9.81929425803647	6.66193929248726
3	2	58	2013	0.159827494929568	17.3318341885237	7.18188401134282	10.1499501771809	17.1503659850701	0.15881419548131	9.93655668252908	7.21380930254099
3	2	59	2013	0.161327049256784	17.3781518545578	7.22375943716284	10.154392417395	17.1971297116932	0.160313903789679	9.94180310871549	7.25532660297772
3	2	60	2013	0.248680395854226	19.2813803740536	9.48092615591534	9.80045421813822	19.1168316550064	0.247729567207696	9.63598820182368	9.48084345318275
3	2	61	2013	0.185452230467114	18.0433658062303	7.87916651880673	10.1641992874236	17.8669765020868	0.184384217017739	9.9647368198928	7.90223968219395
3	2	62	2013	0.155652084362727	17.1993696658884	7.06448572637665	10.1348839395117	17.0332681773761	0.155149487542962	9.92159082109287	7.1116773562832
3	2	63	2013	0.173455414667622	17.7302723828804	7.55730215617919	10.1729702267012	17.5509540683582	0.172386299617386	9.96686498272669	7.58408908563153
3	2	64	2013	0.190582472636282	18.1678376309374	8.01464805938581	10.1531895715516	17.9912029847785	0.189457840416828	9.95669569785825	8.0345072869203
3	2	65	2013	0.170353313743174	17.6438434120772	7.47282257689369	10.1710208351835	17.4587798657875	0.169111871764186	9.96294798236779	7.49583188341975
3	2	66	2013	0.254050101478692	19.3629517411553	9.61153576707412	9.75141597408117	19.1997679957564	0.25315591430513	9.58953733600071	9.61023065975567
3	2	67	2013	0.228943485549775	18.9547315432228	8.99467976802736	9.96005177519546	18.7859954378706	0.227878506110323	9.78513265357516	9.00086278429547
3	2	68	2013	0.153896582404459	17.1420861229951	7.01476370104501	10.1273224219501	16.9433839722532	0.152421032465295	9.90839595210996	7.03498802014326
3	2	69	2013	0.172539440181034	17.7049991282487	7.53241397130404	10.1725851569446	17.5365468577043	0.171868149427912	9.96638069072752	7.57016616697678
3	2	70	2013	0.171280226757429	17.6699187205646	7.49812248803094	10.1717962325337	17.5044339261913	0.170721739356038	9.96512937929959	7.53930454689166
3	2	71	2013	0.127309395322555	16.1391292775203	6.23085145869924	9.90827781882109	15.9551234624335	0.126521577110324	9.68051619848332	6.27460726395021
3	2	72	2013	NA	NA	NA	NA	16.8099702445338	0.1485	9.88621128318805	6.92375896134572
3	2	73	2013	0.166410256778842	17.530461570087	7.36463502737698	10.16582654271	17.362608885462	0.16579521968392	9.95684880233027	7.40576008313172
3	2	74	2013	0.205447749962724	18.5005612706736	8.4008050324858	10.0997562381878	18.3281737752115	0.204381289426636	9.91148163414652	8.41669214106496
3	2	75	2013	0.195874309059524	18.2908472000629	8.15316232286767	10.1376848771952	18.1074537162326	0.194406389577104	9.9451255945316	8.16232812170096
3	2	76	2013	0.184084224928093	18.0092642990555	7.84283090915403	10.1664333899015	17.8311182986052	0.182958986592888	9.96626597925004	7.86485231935515
3	2	77	2013	0.195810723171098	18.2894002416209	8.15150509419976	10.1378951474211	18.0966507386393	0.193938020249224	9.94637230713327	8.150278431506
3	2	78	2013	0.160327345445522	17.347345517996	7.19585894903404	10.151486568962	17.1660270467159	0.159314097640518	9.93836105438	7.22766599233589
3	2	79	2013	0.166431599218949	17.5310862168761	7.36522311525205	10.1658631016241	17.3565609793157	0.165589946465	9.95639864630967	7.40016233300606
3	2	80	2013	0.114881779143289	15.5626829442423	5.83995805378183	9.72272489046046	15.4045778456662	0.114715035527766	9.5005489673563	5.90402887830993
3	2	81	2013	0.193950213357766	18.2467321279465	8.10293910693876	10.1437930210077	18.0721632551927	0.192882898614122	9.94906630167151	8.12309695352116
3	2	82	2013	0.145881385565949	16.8677575891144	6.7848263836643	10.0829312054501	16.7120222661169	0.145714780499618	9.86803654010599	6.84398572601093
3	2	83	2013	0.126766568078698	16.115592048694	6.21415005165829	9.90144199703568	15.9512164032615	0.126432024242839	9.67935572669609	6.27186067656545
3	2	84	2013	0.203770224188072	18.464946157345	8.35767135630056	10.1072748010444	18.2798839661101	0.202130671371902	9.92021843231107	8.35966553379899
3	2	85	2013	0.206578629036745	18.524310273872	8.42982315167025	10.0944871222017	18.3509214727267	0.20545532800817	9.90708694816468	8.44383452456198
3	2	86	2013	0.243095439628337	19.1933853560237	9.34435445935738	9.84903089666629	19.0218396953171	0.241747102439403	9.6845054833654	9.33733421195166
3	2	87	2013	0.195081327906143	18.2727490027081	8.13248278827622	10.1402662144319	18.0970914295908	0.193957091908952	9.94632214985075	8.15076927974009
3	2	88	2013	0.214970958534748	18.6942731666284	8.6437257354525	10.0505474311759	18.5189724817199	0.213677245735261	9.8688305634705	8.65014191824941
3	2	89	2013	0.228552759577943	18.9478007202346	8.98494683292618	9.96285388730842	18.7820502305938	0.227657645040656	9.78659169052034	8.99545854007345
3	2	90	2013	0.233204200528376	19.0290763763877	9.10052991422084	9.92854646216684	18.8589399159299	0.232025899995486	9.75687061292642	9.10206930300348
3	2	91	2013	0.190243742668366	18.1597812897638	8.00573990354621	10.1540413862176	17.9761748003572	0.188832551764291	9.9579005390467	8.01827426131046
3	2	92	2013	0.227862848673834	18.9355155905596	8.96775036361658	9.96776522694297	18.7594455572626	0.226398879057294	9.79481666925466	8.96462888800794
3	2	93	2013	0.198080593644609	18.3405986660862	8.21056000761959	10.1300386584666	18.1655633139759	0.196956611903969	9.93779772924957	8.22776558472629
3	2	94	2013	0.120266930948688	15.8224670660399	6.01160786901198	9.81085919702794	15.656986482138	0.119932260038941	9.58702147006195	6.06996501207601
3	2	95	2013	0.210839328722435	18.6119537910795	8.53873067625414	10.0732231148253	18.4192777692521	0.208737553749499	9.89277743611747	8.52650033313464
3	2	96	2013	0.188797537720725	18.1251306065241	7.96764829831101	10.157482308213	17.9563797305618	0.188013834017836	9.95938856640577	7.99699116415607
3	2	97	2013	0.170886248439227	17.658861930449	7.48737495713085	10.1714869733182	17.4674047783563	0.169414231122554	9.96339589325403	7.50400888510225
3	2	98	2013	0.19518792704232	18.2751886527244	8.13526425027446	10.13992440245	18.1034933032059	0.194234477129203	9.94558680555065	8.15790649765525
3	2	99	2013	0.220733008848272	18.8049150847118	8.78919711546994	10.0157179692418	18.6285226456376	0.21932551827212	9.8380784643362	8.79044418130136
3	2	100	2013	0.116138300890223	15.6247528255151	5.88033871414146	9.74441411137364	15.461268687174	0.115859691627813	9.52052024619504	5.94074844097898
3	2	101	2013	0.152434534916334	17.0936342732958	6.97318345580702	10.1204508174887	16.9155956231468	0.151591863970616	9.9040269106482	7.01156871249859
3	2	102	2013	0.210736185844946	18.6098656576513	8.53610195201573	10.0737637056355	18.4313842915979	0.209327598522498	9.89006712154945	8.54131717004845
3	2	103	2013	0.138266009653762	16.5859511091891	6.56153313025461	10.0244179789345	16.4232678007565	0.137931661505587	9.8058150548097	6.61745274594677
3	2	104	2013	0.150765499292096	17.0374769544371	6.92552340075707	10.11195355368	16.8763235039102	0.150431330128844	9.8976242754876	6.97869922842255
3	2	105	2013	0.197803788608927	18.3344048511847	8.20336981677569	10.131035034409	18.1276729379225	0.195287804799123	9.94269547103795	8.18497746688453
3	2	106	2013	0.152172608441966	17.0848814990616	6.96571775986649	10.1191637391951	16.9106057509545	0.151443677648794	9.9032281408903	7.00737761006421
3	2	107	2013	0.225683196031924	18.8963016949283	8.91332883847234	9.98297285645594	18.7291844494404	0.224731391554737	9.80547227058342	8.92371217885694
3	2	108	2013	0.172150905143942	17.6942167497901	7.52184277695756	10.1723739728326	17.5304256132924	0.171648720721576	9.96616041234241	7.56426520094999
3	2	109	2013	0.216794367650827	18.7297987803833	8.68987825831867	10.0399205220646	18.5648109047452	0.216011769259729	9.85654439768683	8.70826650705841
3	2	110	2013	0.205670295654109	18.5052512896615	8.40651928716056	10.0987320025009	18.3170150126209	0.203857690109272	9.9135716358144	8.4034433768065
3	2	111	2013	0.246489273475042	19.2472506607993	9.42743607040006	9.81981459039928	19.0734903071405	0.244970004719443	9.65872873465579	9.41476157248469
3	2	112	2013	0.234966005982785	19.0591724578842	9.14415039717648	9.91502206070774	18.8873385555962	0.233674007872807	9.74519386594388	9.14214468965235
3	2	113	2013	0.247071124512527	19.2563626127682	9.44165157280556	9.81471103996263	19.0889807949486	0.245950429282551	9.65071916871867	9.43826162622989
3	3	1	2013	0.173409562832581	17.2378935649061	7.01982532640146	10.2180682385046	17.0518680854363	0.172794767931144	10.00093366147	7.0509344239663
3	3	2	2013	0.244963832931678	19.4140426037567	9.11516503787094	10.2988775658858	19.2209176126743	0.243672588241902	10.1190369947306	9.1018806179437
3	3	3	2013	0.206341592928258	18.3706538833532	8.00770718807307	10.3629466952801	18.1704961701694	0.205104195441339	10.1596913472176	8.01080482295181
3	3	4	2013	0.206578629036745	18.37789274035	8.01465429876005	10.36323844159	18.1813057950032	0.20545532800817	10.1603273693809	8.02097842562231
3	3	5	2013	0.185689718042714	17.6919755482454	7.39384837574961	10.2981271724958	17.4959714889988	0.184735646297929	10.0844252325183	7.4115462564805
3	3	6	2013	0.225926838203461	18.9319056975712	8.5750921975035	10.3568135000677	18.7177018382456	0.224002349040521	10.1660037185911	8.55169811965447
3	3	7	2013	0.28771741872737	20.3178989802131	10.2956344184759	10.0222645617372	20.1293754839644	0.286315328548189	9.87017012500765	10.2592053589567
3	3	8	2013	0.157265265966232	16.5725840941257	6.5160083548885	10.0565757392372	16.3957257678751	0.156931178675325	9.83643420393406	6.55929156394101
3	3	9	2013	0.225183263257683	18.9118805106157	8.55378180509597	10.3580987055198	18.7239284503341	0.224231435370726	10.1657519510912	8.55817649924286
3	3	10	2013	0.177429617570637	17.3911276760171	7.14308066695192	10.2480470090652	17.1972747144381	0.176588653132902	10.0309456575444	7.1663290568937
3	3	11	2013	0.181380833122126	17.5373218857341	7.26344142115387	10.2738804645802	17.321246740515	0.179910672277941	10.0545130648301	7.26673367568491
3	3	12	2013	0.230626367188666	19.056301226925	8.70938684985293	10.346914377072	18.8527586512011	0.229048115084382	10.1587736250037	8.6939850261974
3	3	13	2013	0.217470289654972	18.6984020442288	8.33169489327235	10.3667071509564	18.4993609879894	0.216176808241076	10.1700515648546	8.32930942313477
3	3	14	2013	0.177616100752461	17.3981244500771	7.14877848125183	10.2493459688253	17.1848660404774	0.176260632586872	10.0284829767414	7.15638306373605
3	3	15	2013	0.13197089036987	15.3382253534501	5.69298810372009	9.64523724972997	15.1174905656818	0.130896445452855	9.40297562836214	5.71451493731964
3	3	16	2013	0.136783708322523	15.5938812135507	5.85320319389075	9.74067801965993	15.4025164858359	0.136224006074557	9.51074797536597	5.89176851046988
3	3	17	2013	0.16885391055212	17.0585100079169	6.87913242474668	10.1793775831702	16.8463446236139	0.167612263162885	9.95435179552606	6.89199282808788
3	3	18	2013	0.16632562172848	16.9562175854831	6.80056645702714	10.155651128456	16.7525026338924	0.165312969710958	9.93153108871861	6.82097154517376
3	3	19	2013	0.248421048582032	19.4957233999267	9.2121819956402	10.2835414042865	19.3139015203827	0.24758306994623	10.1040100576464	9.20989146273631
3	3	20	2013	0.142394631976844	15.8788599510061	6.03772025581389	9.84113969519217	15.6972895022226	0.142004224876004	9.61590318915418	6.08138631306846
3	3	21	2013	0.25343988162006	19.6113406901659	9.35248522056471	10.2588554696011	19.4249433211667	0.252376156214435	10.0832309242142	9.34171239695255
3	3	22	2013	0.204106144701378	18.3018084028256	7.94208666013439	10.3597217426912	18.0974776046107	0.202754105733036	10.1548924665814	7.94258513802925
3	3	23	2013	0.190188847372888	17.848377500361	7.52910813169108	10.3192693686699	17.6534645180491	0.189235077849029	10.1079157088301	7.54554880921908
3	3	24	2013	0.147894329425148	16.145383389107	6.21635030141354	9.92903308769345	15.9646901632841	0.147504028283312	9.70533016475616	6.2593599985279
3	3	25	2013	0.189951140100867	17.8402401236361	7.52198427335645	10.3182558502797	17.6413416880885	0.188883504259361	10.1062284472604	7.53511324082812
3	3	26	2013	0.102881995171855	13.5321813427426	4.68002432323577	8.85215701950687	13.3581547942991	0.102715175575904	8.62757429827758	4.73058049602152
3	3	27	2013	0.215277405545894	18.6357229535903	8.26819583329472	10.3675271202956	18.4574641563513	0.214719905323455	10.1697980643938	8.28766609195748
3	3	28	2013	0.18945125869503	17.8230825520995	7.50699523560766	10.3160873164918	17.6240507370521	0.188383581773292	10.1037865245796	7.5202642124725
3	3	29	2013	0.151672695003395	16.3215663271682	6.33786225675223	9.98370407041598	16.1258206477692	0.150943734132214	9.75629793883315	6.36952270893607
3	3	30	2013	0.187892661877302	17.7691894674898	7.46018962451083	10.308999842979	17.593440190604	0.187502945463261	10.0993622367505	7.49407795385344
3	3	31	2013	0.19889232088727	18.1370765117561	7.78829172597916	10.348784785777	17.9623480634469	0.198502724192231	10.1437575125446	7.81859055090228
3	3	32	2013	0.203342411176559	18.2780458420222	7.91962428679835	10.3584215552238	18.0770929655979	0.202104730695832	10.1533982357447	7.92369472985323
3	3	33	2013	0.142394631976844	15.8788599510061	6.03772025581389	9.84113969519217	15.6972895022226	0.142004224876004	9.61590318915418	6.08138631306846
3	3	34	2013	0.148042705734526	16.152406068832	6.22114026063845	9.93126580819357	15.9583317956815	0.147370277804926	9.70327285155866	6.25505894412285
3	3	35	2013	0.173455414667622	17.2396676115115	7.02123581150983	10.2184318000016	17.0359629187118	0.172386299617386	9.99749999553492	7.03846292317689
3	3	36	2013	0.141201315589255	15.8193860509004	5.99867485354886	9.82071119735149	15.6090195565655	0.140243231568175	9.58511523090469	6.02390432566081
3	3	37	2013	0.11076753790208	14.0710599036266	4.96297157092979	9.10808833269679	13.8868108253168	0.110432654594014	8.8782295892892	5.00858123602755
3	3	38	2013	0.13843806431665	15.6793305846337	5.90785466231204	9.77147592232166	15.4737154047209	0.137594171656687	9.53675189646381	5.93696350825704
3	3	39	2013	0.0956598015765893	13.0011389269318	4.41463746225676	8.58650146467506	12.8003725372917	0.0951545177415454	8.34930428930634	4.45106824798536
3	3	40	2013	0.244917451656254	19.4129352029797	9.11386138013444	10.2990738228453	19.2046100175465	0.242996182574615	10.1214557233836	9.08315429416294
3	3	41	2013	0.193950213357766	17.9753220164475	7.64150824211802	10.3338137743295	17.7774655533549	0.192882898614122	10.1239813935944	7.6534841597605
3	3	42	2013	0.278827172351377	20.1474182265181	10.0533425809868	10.0940756455312	19.9609471970101	0.277594777969757	9.93503997518416	10.025907221826
3	3	43	2013	0.157171773115987	16.5684800901547	6.51304644199336	10.0554336481614	16.3742108118895	0.156443132671101	9.83029609328474	6.5439147186048
3	3	44	2013	0.208104862111442	18.4242252048376	8.0593357628263	10.3648894420113	18.2210396068692	0.206753265863115	10.1624980576683	8.05854154920092
3	3	45	2013	0.1055	13.7156290796166	4.77472308023151	8.9409059993851	13.5534501433762	0.1055	8.72173565685849	4.83171448651767
3	3	46	2013	0.174799503579248	17.2913994063318	7.06253416703363	10.2288652392981	17.0990944648292	0.174015115561179	10.0109555098776	7.08813895495164
3	3	47	2013	0.195676312863634	18.0324551588	7.69288850390062	10.3395666548993	17.8101928726139	0.193861649908257	10.1278525086824	7.68234036393142
3	3	48	2013	0.172061455757275	17.1854576343263	6.97830612590423	10.2071515084221	16.9880453425677	0.171163316894617	9.98697930147802	7.00106604108972
3	3	49	2013	0.220075820659825	18.7717148186548	8.40693401676605	10.3647808018887	18.5781093211194	0.218953493751649	10.1696450514356	8.40846426968378
3	3	50	2013	0.187189423168612	17.7446742154726	7.43903551126981	10.3056387042028	17.5490396982338	0.186235453762842	10.0927169554082	7.45632274282561
3	3	51	2013	0.175299427963506	17.3105073140648	7.07787115095942	10.2326361631054	17.1183166700449	0.174515066251342	10.0149596632484	7.10335700679653
3	3	52	2013	0.157064815389719	16.563781255029	6.50965729044402	10.054123964585	16.3619345517632	0.156165512091225	9.82677392158783	6.5351606301754
3	3	53	2013	0.167721662472953	17.0129470239341	6.84399171118778	10.1689553127463	16.8026808201445	0.166537322988071	9.94385160504719	6.85882921509727
3	3	54	2013	0.171893235768161	17.1788768051298	6.97311857453976	10.20575823059	17.0014117042436	0.171503317980617	9.98994045089756	7.01147125334601
3	3	55	2013	0.203448158376512	18.2813434407979	7.92273577510162	10.3586076656962	18.0857939640706	0.202381556149391	10.1540442075602	7.93174975651037
3	3	56	2013	0.137766031994558	15.6447657413864	5.88567954293937	9.75908619844703	15.4653153505614	0.13743167601447	9.53370360041021	5.93161175015116
3	3	57	2013	0.202407199218915	18.2487780590202	7.89208806866714	10.356689990353	18.0672822524647	0.201793230258266	10.1526553254883	7.91462692697643
3	3	58	2013	0.146173686259745	16.063310555918	6.16069278207377	9.90261777384421	15.8659883878523	0.145444381079521	9.67300898376863	6.19297940408368
