yta	avd	rev	år	mån	dag	nr	t_l	beha	p_kod	hojd	krong	b1	b2	dia	dia6m1	dia6m2	b6m1	b6m2	rc1	rc2
1471	22	4	2010	5	6	15	1	1	1	156	83	14	15	175.482192828788	0	0	0	0	0	0
1471	22	4	2010	5	6	19	1	1	1	163	89	23	22	186.989304506969	0	0	0	0	0	0
1471	22	4	2010	5	6	27	1	1	1	151	85	20	19	187.493999903997	0	0	0	0	0	0
1471	22	4	2010	5	6	28	1	1	1	163	75	22	22	217.997706409953	0	0	0	0	0	0
1471	22	4	2010	5	6	29	1	1	3	183	90	20	24	214.452792007938	0	0	0	0	0	0
1471	22	4	2010	5	6	39	1	1	1	143	74	24	24	160.405735558302	0	0	0	0	0	0
1471	22	4	2010	5	6	41	1	1	1	153	83	15	16	193.976802736822	0	0	0	0	0	0
1471	22	4	2010	5	6	47	1	1	3	185	80	32	34	222.991031209778	0	0	0	0	0	0
1471	22	4	2010	5	6	52	1	1	1	138	84	21	19	137.491817938378	0	0	0	0	0	0
1471	22	4	2010	5	6	55	1	1	1	145	79	21	18	176.499291783282	0	0	0	0	0	0
1471	22	4	2010	5	6	58	1	1	3	157	67	34	30	239.947911014037	0	0	0	0	0	0
1471	22	4	2010	5	6	64	1	1	1	151	82	15	16	165.462986797652	0	0	0	0	0	0
1471	22	4	2010	5	6	69	1	1	1	156	86	22	18	196.959386676543	0	0	0	0	0	0
1471	22	4	2010	5	6	78	1	1	3	180	100	22	23	229.495097986863	0	0	0	0	0	0
1471	22	4	2010	5	6	80	1	1	1	150	85	13	14	137.942016804163	0	0	0	0	0	0
1471	22	4	2010	5	6	83	1	1	1	163	82	24	25	196	0	0	0	0	0	0
1471	22	5	2011	5	11	1	1	1	3	176	86	20	22	236.966242321559	0	0	0	0	0	0
1471	22	5	2011	5	11	2	1	1	1	145	79	10	12	137.967387450803	0	0	0	0	0	0
1471	22	5	2011	5	11	4	1	1	1	166	76	25	24	199.839935948749	0	0	0	0	0	0
1471	22	5	2011	5	11	11	1	1	1	180	94	22	22	214.997674406027	0	0	0	0	0	0
1471	22	5	2011	5	11	12	1	1	3	178	95	23	27	241.474636349245	0	0	0	0	0	0
1471	22	5	2011	5	11	15	1	1	1	161	85	18	20	177.465489602908	0	0	0	0	0	0
1471	22	5	2011	5	11	19	1	1	1	166	89	23	25	191.997395815672	0	0	0	0	0	0
1471	22	5	2011	5	11	27	1	1	1	156	88	22	21	189.976314313127	0	0	0	0	0	0
1471	22	5	2011	5	11	28	1	1	1	166	81	23	25	223.499440715184	0	0	0	0	0	0
1471	22	5	2011	5	11	29	1	1	3	189	90	27	26	221.943686551341	0	0	0	0	0	0
1471	22	5	2011	5	11	39	1	1	1	149	82	26	25	165.951800231272	0	0	0	0	0	0
1471	22	5	2011	5	11	41	1	1	1	161	92	19	19	199.997499984375	0	0	0	0	0	0
1471	22	5	2011	5	11	52	1	1	1	146	94	21	16	140.9858148893	0	0	0	0	0	0
1471	22	5	2011	5	11	55	1	1	1	149	79	22	18	182	0	0	0	0	0	0
1471	22	5	2011	5	11	58	1	1	3	162	67	30	36	246.414285300183	0	0	0	0	0	0
1471	22	5	2011	5	11	59	1	1	3	175	96	31	32	229.991304183441	0	0	0	0	0	0
1471	22	5	2011	5	11	64	1	1	1	155	91	17	17	171.464281994822	0	0	0	0	0	0
1471	22	5	2011	5	11	69	1	1	1	161	86	22	22	201.44974559428	0	0	0	0	0	0
1471	22	5	2011	5	11	80	1	1	1	157	94	15	15	143.457310723434	0	0	0	0	0	0
1471	22	5	2011	5	11	83	1	1	1	171	84	25	22	204.49449870351	0	0	0	0	0	0
1471	22	6	2012	5	8	1	1	1	3	176	86	18	16	242.899156029822	0	0	0	0	0	0
1471	22	6	2012	5	8	2	1	1	1	146	79	12	10	140.477756246318	0	0	0	0	0	0
1471	22	6	2012	5	8	4	1	1	1	166	76	18	20	206.363756507774	0	0	0	0	0	0
1471	22	6	2012	5	8	11	1	1	1	180	94	26	24	218.494851197917	0	0	0	0	0	0
1471	22	6	2012	5	8	12	1	1	3	178	95	24	30	243.948765112677	0	0	0	0	0	0
1471	22	6	2012	5	8	15	1	1	1	161	85	16	14	181.444206300449	0	0	0	0	0	0
1471	22	6	2012	5	8	19	1	1	1	166	89	20	22	195.99744896299	0	0	0	0	0	0
1471	22	6	2012	5	8	28	1	1	1	167	81	24	22	226.991189256323	0	0	0	0	0	0
1471	22	6	2012	5	8	37	1	1	1	157	74	21	20	187.483332592527	0	0	0	0	0	0
1471	22	6	2012	5	8	39	1	1	1	149	82	22	22	171.440951933895	0	0	0	0	0	0
1471	22	6	2012	5	8	41	1	1	1	163	92	14	16	205.494525474524	0	0	0	0	0	0
1471	22	6	2012	5	8	47	1	1	3	183	78	20	30	235.997881346422	0	0	0	0	0	0
1471	22	6	2012	5	8	52	1	1	1	148	94	22	18	144.478372083852	0	0	0	0	0	0
1471	22	6	2012	5	8	55	1	1	1	150	79	22	18	186.499329757509	0	0	0	0	0	0
1471	22	6	2012	5	8	58	1	1	3	165	78	32	26	256.441026358888	0	0	0	0	0	0
1471	22	6	2012	5	8	64	1	1	1	155	91	14	12	172.481883106603	0	0	0	0	0	0
1471	22	6	2012	5	8	69	1	1	1	162	86	20	22	206.470336852537	0	0	0	0	0	0
1471	22	6	2012	5	8	72	1	1	3	171	80	24	30	227.49505489131	0	0	0	0	0	0
1471	22	6	2012	5	8	80	1	1	1	158	94	14	15	148.946299047677	0	0	0	0	0	0
1471	22	6	2012	5	8	83	1	1	1	171	84	20	22	209.990475974507	0	0	0	0	0	0
1471	22	7	2013	5	24	1	1	1	3	182	86	22	24	249.415316289918	0	0	0	0	0	0
1471	22	7	2013	5	24	2	1	1	1	155	79	13	12	141.456707158056	0	0	0	0	0	0
1471	22	7	2013	5	24	4	1	1	1	175	75	18	20	208.398656425611	0	0	0	0	0	0
1471	22	7	2013	5	24	11	1	1	1	189	99	25	27	222	0	0	0	0	0	0
1471	22	7	2013	5	24	12	1	1	3	181	95	26	25	247.438881342444	0	0	0	0	0	0
1471	22	7	2013	5	24	15	1	1	1	166	85	16	17	184.466799180774	0	0	0	0	0	0
1471	22	7	2013	5	24	19	1	1	1	172	89	25	24	199.494360822556	0	0	0	0	0	0
1471	22	7	2013	5	24	28	1	1	1	173	81	24	24	229.997826076683	0	0	0	0	0	0
1471	22	7	2013	5	24	29	1	1	3	195	100	30	28	232.456447533726	0	0	0	0	0	0
1471	22	7	2013	5	24	37	1	1	1	165	74	23	24	190.976438337299	0	0	0	0	0	0
1471	22	7	2013	5	24	39	1	1	1	153	81	20	24	173.441632833642	0	0	0	0	0	0
1471	22	7	2013	5	24	41	1	1	1	169	99	15	17	208.990430402925	0	0	0	0	0	0
1471	22	7	2013	5	24	47	1	1	3	190	78	31	30	238.495282972221	0	0	0	0	0	0
1471	22	7	2013	5	24	52	1	1	1	154	94	18	20	144.478372083852	0	0	0	0	0	0
1471	22	7	2013	5	24	55	1	1	1	156	79	20	19	188.494031735756	0	0	0	0	0	0
1471	22	7	2013	5	24	58	1	1	3	173	82	40	38	256.929951543217	0	0	0	0	0	0
1471	22	7	2013	5	24	64	1	1	1	163	97	14	15	174.974283824795	0	0	0	0	0	0
1471	22	7	2013	5	24	69	1	1	1	167	86	18	22	209.470761682866	0	0	0	0	0	0
1471	22	7	2013	5	24	80	1	1	1	163	96	16	14	150.432709209134	0	0	0	0	0	0
1471	22	7	2013	5	24	83	1	1	1	176	90	24	24	212.997652569224	0	0	0	0	0	0
1471	22	8	2014	6	3	1	1	1	3	185	86	23	25	255.841747961508	0	0	0	0	0	0
1471	22	8	2014	6	3	2	1	1	1	158	79	12	12	143.457310723434	0	0	0	0	0	0
1471	22	8	2014	6	3	4	1	1	1	179	75	17	22	213.941580811211	0	0	0	0	0	0
1471	22	8	2014	6	3	15	1	1	1	170	85	18	22	188.976188976283	0	0	0	0	0	0
1471	22	8	2014	6	3	19	1	1	1	177	89	22	21	206.494551986245	0	0	0	0	0	0
1471	22	8	2014	6	3	28	1	1	1	179	84	26	22	233.997863238107	0	0	0	0	0	0
1471	22	8	2014	6	3	29	1	1	3	199	100	24	20	237.47420912596	0	0	0	0	0	0
1471	22	8	2014	6	3	36	1	1	1	161	90	17	17	189.494063231543	0	0	0	0	0	0
1471	22	8	2014	6	3	37	1	1	1	171	92	26	24	194.907670449369	0	0	0	0	0	0
1471	22	8	2014	6	3	39	1	1	1	156	87	24	24	175.954539583382	0	0	0	0	0	0
1471	22	8	2014	6	3	41	1	1	1	171	99	16	14	212.485293608758	0	0	0	0	0	0
1471	22	8	2014	6	3	47	1	1	3	194	80	31	32	241.495341569977	0	0	0	0	0	0
1471	22	8	2014	6	3	52	1	1	1	160	100	20	17	145.492267835786	0	0	0	0	0	0
1471	22	8	2014	6	3	55	1	1	1	161	79	22	18	189.989473392607	0	0	0	0	0	0
1471	22	8	2014	6	3	58	1	1	3	175	82	34	38	259.391595854607	0	0	0	0	0	0
1471	22	8	2014	6	3	64	1	1	1	165	97	12	14	174.974283824795	0	0	0	0	0	0
1471	22	8	2014	6	3	69	1	1	1	171	86	19	22	213.452570844204	0	0	0	0	0	0
1471	22	8	2014	6	3	78	1	1	3	194	105	24	24	251.982142224404	0	0	0	0	0	0
1471	22	8	2014	6	3	80	1	1	1	166	98	16	15	151.947359305781	0	0	0	0	0	0
1471	22	8	2014	6	3	83	1	1	1	178	98	22	24	215.997685172781	0	0	0	0	0	0
1471	22	9	2015	5	8	1	1	1	3	188	88	23	20	259.326049597799	0	0	0	0	0	0
1471	22	9	2015	5	8	2	1	1	1	162	79	12	10	147.458468729334	0	0	0	0	0	0
1471	22	9	2015	5	8	4	1	1	1	184	90	21	21	216.402402944145	0	0	0	0	0	0
1471	22	9	2015	5	8	15	1	1	1	174	85	16	19	192.976682529263	0	0	0	0	0	0
1471	22	9	2015	5	8	19	1	1	1	180	89	22	24	211.485224070146	0	0	0	0	0	0
1471	22	9	2015	5	8	28	1	1	1	183	84	26	24	237.997899150392	0	0	0	0	0	0
1471	22	9	2015	5	8	36	1	1	1	166	90	16	18	191.494125236259	0	0	0	0	0	0
1471	22	9	2015	5	8	37	1	1	1	176	95	22	21	197.936858619106	0	0	0	0	0	0
1471	22	9	2015	5	8	39	1	1	1	165	87	21	25	180.466063291689	0	0	0	0	0	0
1471	22	9	2015	5	8	41	1	1	1	174	99	18	16	216.494803632789	0	0	0	0	0	0
1471	22	9	2015	5	8	47	1	1	3	200	80	29	33	246.499492900087	0	0	0	0	0	0
1471	22	9	2015	5	8	52	1	1	1	163	103	19	19	148.492424049175	0	0	0	0	0	0
1471	22	9	2015	5	8	55	1	1	1	164	84	22	19	193.494185959165	0	0	0	0	0	0
1471	22	9	2015	5	8	58	1	1	3	178	97	38	34	262.90682760248	0	0	0	0	0	0
1471	22	9	2015	5	8	64	1	1	1	170	97	17	14	178.955301681733	0	0	0	0	0	0
1471	22	9	2015	5	8	69	1	1	1	176	91	20	23	215.962959787089	0	0	0	0	0	0
1471	22	9	2015	5	8	72	1	1	3	182	94	25	26	242.981480775799	0	0	0	0	0	0
1471	22	9	2015	5	8	78	1	1	3	199	114	28	28	256.499512670102	0	0	0	0	0	0
1471	22	9	2015	5	8	80	1	1	1	169	109	14	14	155.919851205676	0	0	0	0	0	0
1471	22	9	2015	5	8	83	1	1	1	180	98	22	21	219.499430523179	0	0	0	0	0	0
1471	22	10	2016	5	4	1	1	1	3	194	97	25	22	265.847700761169	0	0	0	0	0	0
1471	22	10	2016	5	4	2	1	1	1	167	87	14	12	149.9699969994	0	0	0	0	0	0
1471	22	10	2016	5	4	4	1	1	1	190	95	26	28	223.890598284073	0	0	0	0	0	0
1471	22	10	2016	5	4	15	1	1	1	180	92	18	22	197.484176581315	0	0	0	0	0	0
1471	22	10	2016	5	4	19	1	1	1	184	97	25	27	218.963467272511	0	0	0	0	0	0
1471	22	10	2016	5	4	28	1	1	1	186	91	29	28	242.499484535535	0	0	0	0	0	0
1471	22	10	2016	5	4	29	1	1	3	209	100	28	30	248.459252192387	0	0	0	0	0	0
1471	22	10	2016	5	4	36	1	1	1	172	95	18	22	194.499357325416	0	0	0	0	0	0
1471	22	10	2016	5	4	37	1	1	1	180	98	23	27	201.46960068457	0	0	0	0	0	0
1471	22	10	2016	5	4	39	1	1	1	172	94	28	24	185.445409757157	0	0	0	0	0	0
1471	22	10	2016	5	4	41	1	1	1	179	102	22	19	219.997727260988	0	0	0	0	0	0
1471	22	10	2016	5	4	52	1	1	1	168	103	22	24	151.492574075431	0	0	0	0	0	0
1471	22	10	2016	5	4	55	1	1	1	169	91	25	20	196.499363866655	0	0	0	0	0	0
1471	22	10	2016	5	4	64	1	1	1	173	97	15	14	182.417104461177	0	0	0	0	0	0
1471	22	10	2016	5	4	69	1	1	1	179	91	24	22	218.942914934464	0	0	0	0	0	0
1471	22	10	2016	5	4	72	1	1	3	186	94	41	34	250.475547708753	0	0	0	0	0	0
1471	22	10	2016	5	4	74	1	1	3	200	111	36	35	267.880570404052	0	0	0	0	0	0
1471	22	10	2016	5	4	78	1	1	3	208	114	26	31	261	0	0	0	0	0	0
1471	22	10	2016	5	4	80	1	1	1	170	109	14	18	158.921364202551	0	0	0	0	0	0
1471	22	10	2016	5	4	83	1	1	1	183	98	25	30	225	0	0	0	0	0	0
1471	22	11	2016	11	7	1	1	1	3	197	103	21	24	272.396769437525	0	0	0	0	0	0
1471	22	11	2016	11	7	2	1	1	1	169	87	16	17	151.492574075431	0	0	0	0	0	0
1471	22	11	2016	11	7	4	1	1	1	193	95	20	19	227.945168845492	0	0	0	0	0	0
1471	22	11	2016	11	7	15	1	1	1	183	94	20	20	202.977831301844	0	0	0	0	0	0
1471	22	11	2016	11	7	19	1	1	1	187	97	22	24	224.454895246239	0	0	0	0	0	0
1471	22	11	2016	11	7	28	1	1	1	186	95	30	27	246	0	0	0	0	0	0
1471	22	11	2016	11	7	29	1	1	3	212	100	26	28	253.982282846658	0	0	0	0	0	0
1471	22	11	2016	11	7	36	1	1	1	174	102	17	20	198	0	0	0	0	0	0
1471	22	11	2016	11	7	37	1	1	1	180	101	24	25	205.961161387287	0	0	0	0	0	0
1471	22	11	2016	11	7	39	1	1	1	174	94	24	23	187.419315973568	0	0	0	0	0	0
1471	22	11	2016	11	7	41	1	1	1	180	102	17	18	223	0	0	0	0	0	0
1471	22	11	2016	11	7	47	1	1	3	206	99	32	28	252.49950495001	0	0	0	0	0	0
1471	22	11	2016	11	7	52	1	1	1	170	103	18	20	152.986927546114	0	0	0	0	0	0
1471	22	11	2016	11	7	55	1	1	1	175	91	18	22	197.997474731371	0	0	0	0	0	0
1471	22	11	2016	11	7	58	1	1	3	183	90	29	34	268.443662618435	0	0	0	0	0	0
1471	22	11	2016	11	7	64	1	1	1	174	97	19	20	185.956984273245	0	0	0	0	0	0
1471	22	11	2016	11	7	69	1	1	1	179	91	21	26	219.918166598396	0	0	0	0	0	0
1471	22	11	2016	11	7	78	1	1	3	208	114	26	29	264.499527409786	0	0	0	0	0	0
1471	22	11	2016	11	7	80	1	1	1	172	109	18	19	162.889533119842	0	0	0	0	0	0
1471	22	11	2016	11	7	83	1	1	1	185	98	24	23	225.99778759979	0	0	0	0	0	0
1471	22	12	2019	4	11	1	1	1	3	197	103	26	24	278.955193534732	0	0	0	0	0	0
1471	22	12	2019	4	11	2	1	1	1	169	94	16	16	154.919333848297	0	0	0	0	0	0
1471	22	12	2019	4	11	4	1	1	1	196	95	24	24	231.34389985474	0	0	0	0	0	0
1471	22	12	2019	4	11	15	1	1	1	186	102	22	24	208.96171898221	0	0	0	0	0	0
1471	22	12	2019	4	11	19	1	1	1	192	97	28	26	231.486500686325	0	0	0	0	0	0
1471	22	12	2019	4	11	28	1	1	1	191	107	30	28	253.499506902873	0	0	0	0	0	0
1471	22	12	2019	4	11	29	1	1	3	213	103	26	22	258.905388124697	0	0	0	0	0	0
1471	22	12	2019	4	11	36	1	1	1	178	102	20	22	199.989999749988	0	0	0	0	0	0
1471	22	12	2019	4	11	37	1	1	1	183	103	28	30	211.452122240473	0	0	0	0	0	0
1471	22	12	2019	4	11	39	1	1	1	178	100	26	24	191.447120636483	0	0	0	0	0	0
1471	22	12	2019	4	11	41	1	1	1	185	104	20	20	229.991304183441	0	0	0	0	0	0
1471	22	12	2019	4	11	52	1	1	1	175	103	24	22	157.987341265052	0	0	0	0	0	0
1471	22	12	2019	4	11	55	1	1	1	175	91	26	24	201	0	0	0	0	0	0
1471	22	12	2019	4	11	64	1	1	1	177	97	18	18	190.958110589731	0	0	0	0	0	0
1471	22	12	2019	4	11	69	1	1	1	182	97	26	26	222.432012084592	0	0	0	0	0	0
1471	22	12	2019	4	11	72	1	1	3	191	104	24	28	258.495647932417	0	0	0	0	0	0
1471	22	12	2019	4	11	74	1	1	3	198	120	36	38	274.299106815899	0	0	0	0	0	0
1471	22	12	2019	4	11	78	1	1	3	211	123	28	32	271.49585632197	0	0	0	0	0	0
1471	22	12	2019	4	11	80	1	1	1	178	121	18	22	167.925578754399	0	0	0	0	0	0
1471	22	12	2019	4	11	83	1	1	1	189	98	28	28	230.456069566414	0	0	0	0	0	0
1471	23	1	2005	8	22	1	1	1	3	165	73	28	28	241.867732448957	0	0	0	0	0	0
1471	23	1	2005	8	22	4	1	1	1	167	84	22	22	192.494155755441	0	0	0	0	0	0
1471	23	1	2005	8	22	10	1	1	1	132	65	20	22	163.480885732859	0	0	0	0	0	0
1471	23	1	2005	8	22	16	1	1	1	130	82	18	16	145.457897688644	0	0	0	0	0	0
1471	23	1	2005	8	22	22	1	1	1	138	66	20	18	150.499169432924	0	0	0	0	0	0
1471	23	1	2005	8	22	24	1	1	3	172	74	22	22	218.499427916871	0	0	0	0	0	0
1471	23	1	2005	8	22	29	1	1	1	151	62	20	20	176.997175118701	0	0	0	0	0	0
1471	23	1	2005	8	22	35	1	1	1	122	71	16	18	156	0	0	0	0	0	0
1471	23	1	2005	8	22	39	1	1	3	160	76	26	24	222.373559579371	0	0	0	0	0	0
1471	23	1	2005	8	22	42	1	1	3	153	61	22	20	210	0	0	0	0	0	0
1471	23	1	2005	8	22	43	1	1	1	142	63	18	16	140.996453856117	0	0	0	0	0	0
1471	23	1	2005	8	22	48	1	1	3	161	85	20	22	219.485762636213	0	0	0	0	0	0
1471	23	1	2005	8	22	50	1	1	1	133	49	16	16	167.499253729681	0	0	0	0	0	0
1471	23	1	2005	8	22	56	1	1	1	143	70	18	18	166.493243106139	0	0	0	0	0	0
1471	23	1	2005	8	22	62	1	1	1	121	66	18	16	135.476935306347	0	0	0	0	0	0
1471	23	1	2005	8	22	68	1	1	1	109	56	12	12	92.951600308978	0	0	0	0	0	0
1471	23	1	2005	8	22	74	1	1	1	152	58	26	28	202.977831301844	0	0	0	0	0	0
1471	23	1	2005	8	22	80	1	1	1	135	66	16	18	172	0	0	0	0	0	0
1471	23	2	2008	5	13	1	1	1	3	165	85	34	32	247.90118999311	0	0	0	0	0	0
1471	23	2	2008	5	13	2	1	1	1	144	78	15	18	153.492670834799	0	0	0	0	0	0
1471	23	2	2008	5	13	4	1	1	1	172	84	18	18	198.989949494943	0	0	0	0	0	0
1471	23	2	2008	5	13	10	1	1	1	133	76	20	20	165.951800231272	0	0	0	0	0	0
1471	23	2	2008	5	13	16	1	1	1	131	89	22	26	150.492524731297	0	0	0	0	0	0
1471	23	2	2008	5	13	22	1	1	1	142	69	14	16	157.499206347207	0	0	0	0	0	0
1471	23	2	2008	5	13	24	1	1	3	176	81	23	26	227.499450548787	0	0	0	0	0	0
1471	23	2	2008	5	13	29	1	1	1	151	72	14	17	184.997297277555	0	0	0	0	0	0
1471	23	2	2008	5	13	39	1	1	3	165	76	23	26	229.860827458704	0	0	0	0	0	0
1471	23	2	2008	5	13	42	1	1	3	153	61	30	30	217.499425286597	0	0	0	0	0	0
1471	23	2	2008	5	13	43	1	1	1	148	63	16	15	146.969384566991	0	0	0	0	0	0
1471	23	2	2008	5	13	48	1	1	3	163	65	20	22	226.980175345778	0	0	0	0	0	0
1471	23	2	2008	5	13	50	1	1	1	137	53	20	26	175.99715906798	0	0	0	0	0	0
1471	23	2	2008	5	13	56	1	1	1	145	70	14	16	174.499283666151	0	0	0	0	0	0
1471	23	2	2008	5	13	62	1	1	1	124	66	14	15	140.477756246318	0	0	0	0	0	0
1471	23	2	2008	5	13	68	1	1	1	112	59	8	14	97.4371592360943	0	0	0	0	0	0
1471	23	2	2008	5	13	74	1	1	1	154	58	25	25	211.471038206181	0	0	0	0	0	0
1471	23	2	2008	5	13	80	1	1	1	137	72	12	15	178	0	0	0	0	0	0
1471	23	3	2009	4	22	1	1	1	3	170	86	23	26	250.415654462735	0	0	0	0	0	0
1471	23	3	2009	4	22	2	1	1	1	150	78	19	18	154.987096237074	0	0	0	0	0	0
1471	23	3	2009	4	22	4	1	1	1	178	84	20	18	202.99014754416	0	0	0	0	0	0
1471	23	3	2009	4	22	10	1	1	1	138	76	18	19	168.463645929916	0	0	0	0	0	0
1471	23	3	2009	4	22	16	1	1	1	134	89	19	21	150.986754385939	0	0	0	0	0	0
1471	23	3	2009	4	22	22	1	1	1	146	70	18	17	158	0	0	0	0	0	0
1471	23	3	2009	4	22	24	1	1	3	183	85	25	30	228	0	0	0	0	0	0
1471	23	3	2009	4	22	29	1	1	1	156	73	24	22	185.997311808531	0	0	0	0	0	0
1471	23	3	2009	4	22	39	1	1	3	169	76	24	25	231.862027939031	0	0	0	0	0	0
1471	23	3	2009	4	22	42	1	1	3	156	61	27	26	219	0	0	0	0	0	0
1471	23	3	2009	4	22	43	1	1	1	154	63	20	18	148.969795596289	0	0	0	0	0	0
1471	23	3	2009	4	22	48	1	1	3	167	65	20	20	227.991227901426	0	0	0	0	0	0
1471	23	3	2009	4	22	50	1	1	1	141	53	19	23	180	0	0	0	0	0	0
1471	23	3	2009	4	22	56	1	1	1	154	71	19	18	175.493589626516	0	0	0	0	0	0
1471	23	3	2009	4	22	62	1	1	1	130	66	19	18	141.456707158056	0	0	0	0	0	0
1471	23	3	2009	4	22	68	1	1	1	117	60	12	12	97.4371592360943	0	0	0	0	0	0
1471	23	3	2009	4	22	74	1	1	1	161	58	27	28	212.978872191586	0	0	0	0	0	0
1471	23	3	2009	4	22	80	1	1	1	143	74	12	16	178	0	0	0	0	0	0
1471	23	4	2010	5	6	1	1	1	3	172	88	30	30	259.418580676096	0	0	0	0	0	0
1471	23	4	2010	5	6	2	1	1	1	153	78	18	16	157.996835411346	0	0	0	0	0	0
1471	23	4	2010	5	6	3	1	1	1	160	83	14	14	158.921364202551	0	0	0	0	0	0
1471	23	4	2010	5	6	4	1	1	3	179	84	22	19	207.990384393125	0	0	0	0	0	0
1471	23	4	2010	5	6	9	1	1	3	156	77	24	20	205.470192485431	0	0	0	0	0	0
1471	23	4	2010	5	6	10	1	1	1	141	76	24	20	171.481777457548	0	0	0	0	0	0
1471	23	4	2010	5	6	16	1	1	1	135	89	22	25	151.492574075431	0	0	0	0	0	0
1471	23	4	2010	5	6	17	1	1	3	163	69	22	25	218.917792789896	0	0	0	0	0	0
1471	23	4	2010	5	6	22	1	1	1	147	70	16	16	161.996913550845	0	0	0	0	0	0
1471	23	4	2010	5	6	29	1	1	1	158	73	18	21	188.997354478839	0	0	0	0	0	0
1471	23	4	2010	5	6	30	1	1	1	149	69	17	17	161.493033905491	0	0	0	0	0	0
1471	23	4	2010	5	6	43	1	1	1	158	63	18	16	152.947703480634	0	0	0	0	0	0
1471	23	4	2010	5	6	48	1	1	3	167	65	23	22	234.456819052038	0	0	0	0	0	0
1471	23	4	2010	5	6	50	1	1	1	144	53	26	24	192	0	0	0	0	0	0
1471	23	4	2010	5	6	56	1	1	1	154	71	16	16	178.465682975747	0	0	0	0	0	0
1471	23	4	2010	5	6	59	1	1	1	126	64	23	18	147.499152539938	0	0	0	0	0	0
1471	23	4	2010	5	6	62	1	1	1	130	66	17	16	148.431802522236	0	0	0	0	0	0
1471	23	4	2010	5	6	68	1	1	1	118	60	10	12	101.439637223326	0	0	0	0	0	0
1471	23	4	2010	5	6	74	1	1	1	161	58	30	30	218.471966164998	0	0	0	0	0	0
1471	23	4	2010	5	6	80	1	1	1	143	74	13	17	182.997267739166	0	0	0	0	0	0
1471	23	5	2011	5	11	1	1	1	3	176	94	33	35	261.442154213891	0	0	0	0	0	0
1471	23	5	2011	5	11	2	1	1	1	157	78	17	19	163.996951191173	0	0	0	0	0	0
1471	23	5	2011	5	11	3	1	1	1	164	101	16	16	164.408029001019	0	0	0	0	0	0
1471	23	5	2011	5	11	4	1	1	3	182	84	21	22	214.494755180634	0	0	0	0	0	0
1471	23	5	2011	5	11	10	1	1	1	146	76	20	21	178.493697367722	0	0	0	0	0	0
1471	23	5	2011	5	11	16	1	1	1	139	94	19	21	154.492718275005	0	0	0	0	0	0
1471	23	5	2011	5	11	22	1	1	1	152	78	20	18	168.499258158604	0	0	0	0	0	0
1471	23	5	2011	5	11	23	1	1	3	168	73	20	21	210.990521114101	0	0	0	0	0	0
1471	23	5	2011	5	11	24	1	1	3	190	83	31	32	242.499484535535	0	0	0	0	0	0
1471	23	5	2011	5	11	29	1	1	1	160	73	22	23	194.989743320001	0	0	0	0	0	0
1471	23	5	2011	5	11	30	1	1	1	154	69	17	17	168.997041394221	0	0	0	0	0	0
1471	23	5	2011	5	11	39	1	1	1	177	82	26	28	247.459087527615	0	0	0	0	0	0
1471	23	5	2011	5	11	43	1	1	1	161	63	17	18	159.949992185058	0	0	0	0	0	0
1471	23	5	2011	5	11	50	1	1	1	149	53	25	24	196.997461912584	0	0	0	0	0	0
1471	23	5	2011	5	11	56	1	1	1	156	71	16	20	185.483152873785	0	0	0	0	0	0
1471	23	5	2011	5	11	59	1	1	1	131	66	22	21	152.499180325666	0	0	0	0	0	0
1471	23	5	2011	5	11	62	1	1	1	134	66	16	16	153.479640343597	0	0	0	0	0	0
1471	23	5	2011	5	11	68	1	1	1	123	60	12	15	105.441927144756	0	0	0	0	0	0
1471	23	5	2011	5	11	74	1	1	3	165	58	29	34	227.486263321547	0	0	0	0	0	0
1471	23	5	2011	5	11	80	1	1	1	146	74	19	20	187.493999903997	0	0	0	0	0	0
1471	23	6	2012	5	8	1	1	1	3	176	94	34	36	266.970035771807	0	0	0	0	0	0
1471	23	6	2012	5	8	2	1	1	1	160	78	18	19	165.99698792448	0	0	0	0	0	0
1471	23	6	2012	5	8	3	1	1	1	164	101	24	20	169.894084652762	0	0	0	0	0	0
1471	23	6	2012	5	8	4	1	1	3	184	84	24	20	220.499433105847	0	0	0	0	0	0
1471	23	6	2012	5	8	10	1	1	1	148	76	16	20	183.989130113711	0	0	0	0	0	0
1471	23	6	2012	5	8	16	1	1	1	141	94	28	27	157.49285698088	0	0	0	0	0	0
1471	23	6	2012	5	8	22	1	1	1	153	78	26	24	172.499275360797	0	0	0	0	0	0
1471	23	6	2012	5	8	23	1	1	3	169	73	28	24	216.485565338662	0	0	0	0	0	0
1471	23	6	2012	5	8	24	1	1	3	190	83	34	33	251	0	0	0	0	0	0
1471	23	6	2012	5	8	29	1	1	1	163	73	25	20	199.977498734233	0	0	0	0	0	0
1471	23	6	2012	5	8	30	1	1	1	155	69	16	15	175	0	0	0	0	0	0
1471	23	6	2012	5	8	39	1	1	1	178	82	24	30	257.487863791675	0	0	0	0	0	0
1471	23	6	2012	5	8	43	1	1	1	163	63	21	20	167.481342244442	0	0	0	0	0	0
1471	23	6	2012	5	8	50	1	1	1	150	53	26	24	201.990098767242	0	0	0	0	0	0
1471	23	6	2012	5	8	56	1	1	1	156	71	23	24	192.976682529263	0	0	0	0	0	0
1471	23	6	2012	5	8	59	1	1	1	132	66	22	18	156.996815254323	0	0	0	0	0	0
